x,y,z
-3.49384e-07,5.48826e-07,1.03501e-06
-2.13246e-08,1.02838e-06,2.07527e-07
-8.25813e-07,1.33078e-06,-2.39904e-08
4.53109e-07,6.67605e-07,8.18e-07
7.21155e-07,1.25375e-06,2.82013e-07
7.30347e-07,1.82459e-07,-1.96609e-08
-3.45049e-07,-5.02205e-07,9.0887e-07
-1.19583e-06,-4.80847e-07,-9.2765e-09
-5.26443e-08,1.19809e-07,1.71819e-06
5.5558e-07,-3.52178e-07,7.77722e-08
4.22075e-07,5.9262e-07,1.46108e-06
9.49315e-07,1.14821e-06,7.67715e-07
-4.60952e-08,1.00783e-06,1.06337e-06
2.85593e-07,-3.61283e-07,7.59611e-07
1.27415e-07,-5.56429e-07,6.7133e-07
1.23982e-06,-7.94447e-07,8.29277e-07
1.5741e-06,9.20612e-07,1.57782e-07
-1.52847e-08,-1.27259e-06,5.46887e-07
-3.50662e-07,-7.62453e-07,1.53903e-06
-5.08274e-07,-4.88573e-07,1.85024e-06
-7.00357e-07,3.77199e-07,1.74732e-06
1.75268e-06,-2.59704e-07,3.40987e-07
1.0555e-06,-1.57887e-06,-6.98427e-08
-9.8637e-07,-9.87169e-07,4.77397e-07
-1.09675e-07,-1.42664e-06,2.11503e-07
-1.41255e-06,-1.33436e-06,3.58216e-07
-7.24746e-07,-1.02646e-06,7.87736e-07
9.63431e-07,5.79814e-07,8.14926e-07
-3.79834e-07,-2.94991e-07,1.10964e-06
-1.50403e-06,1.10541e-06,6.4936e-07
-1.42836e-06,9.30941e-07,5.1869e-07
1.1333e-07,-3.06597e-07,5.49542e-07
-4.35592e-07,-3.77874e-07,1.14327e-06
-5.9344e-07,-8.18163e-07,9.27019e-07
5.38588e-07,4.55269e-08,1.24325e-06
1.15013e-06,4.04586e-07,2.30292e-07
4.75626e-07,6.05236e-08,1.04705e-06
2.86893e-07,3.43165e-07,6.65444e-07
4.7366e-07,2.84544e-07,1.35485e-06
-1.19316e-06,7.06427e-07,1.41293e-06
9.43428e-07,4.99819e-07,-1.73782e-08
9.84925e-07,9.17322e-07,3.88597e-07
-6.88076e-07,-1.50155e-06,6.96739e-07
6.52185e-07,-6.81381e-08,1.10812e-06
8.35178e-07,-9.16439e-08,2.6655e-08
-5.7147e-07,6.26994e-07,8.52846e-07
1.12576e-06,1.4939e-06,4.81305e-07
-9.50024e-07,2.38322e-07,7.05064e-07
6.67952e-07,1.02025e-06,3.92451e-07
1.29243e-06,-1.31458e-06,3.58498e-07
1.42702e-06,-6.06512e-07,9.3121e-07
-1.11068e-06,-6.13234e-07,3.96445e-07
-4.33291e-07,8.0241e-07,1.02777e-06
6.92849e-07,5.74426e-07,9.18456e-07
-8.85764e-07,-6.52061e-07,1.22216e-06
-8.61891e-07,1.09562e-06,1.36256e-06
9.98084e-07,-9.91623e-07,1.23394e-06
1.49628e-06,2.21752e-07,6.13393e-07
8.40573e-07,-3.96916e-07,7.90512e-07
-9.40616e-07,1.3729e-06,2.61353e-07
6.81066e-07,-6.49138e-07,-1.07679e-08
7.34273e-07,-1.2267e-06,1.00281e-07
1.9304e-07,4.49942e-07,9.27538e-07
-2.60186e-08,1.21943e-07,1.02804e-06
6.01274e-08,1.69518e-06,7.33912e-07
-1.19921e-06,7.29085e-07,6.35346e-07
-7.70838e-08,-2.2913e-07,1.48385e-06
9.94971e-07,8.30375e-07,8.80675e-07
-1.49866e-06,1.19224e-06,2.35119e-07
1.27496e-06,9.06804e-07,7.22844e-08
5.47283e-07,4.6819e-07,9.02347e-07
4.31935e-07,-5.08989e-07,1.70471e-07
3.03911e-07,-1.08793e-06,6.12585e-07
-7.38547e-07,-7.06299e-07,3.7989e-07
8.51906e-07,-1.37098e-06,2.59104e-07
9.07946e-07,8.76543e-07,1.12328e-06
-5.62939e-07,5.79674e-07,8.57661e-07
3.30515e-07,4.11355e-07,1.25489e-06
-1.53177e-06,1.75167e-07,-4.73186e-08
1.02301e-06,-5.99787e-07,1.1999e-06
5.49566e-07,-9.00859e-07,4.43855e-07
-7.66331e-07,-7.90389e-07,6.19114e-07
-5.60432e-07,-6.76883e-07,9.97052e-07
7.63493e-07,2.41338e-07,7.65564e-07
-1.17523e-06,6.00459e-07,4.59931e-07
-1.19748e-06,1.14765e-06,6.20102e-07
2.83641e-10,-1.26572e-07,1.33148e-06
-1.06527e-06,-1.05113e-06,3.00275e-07
-1.52926e-06,6.59523e-07,7.98336e-07
-3.58765e-07,-1.871e-06,2.96007e-07
-1.27237e-06,1.23142e-06,6.48616e-07
-7.88454e-07,9.09092e-08,5.01656e-07
-1.16799e-06,9.06713e-07,1.31275e-07
8.36482e-08,-7.69293e-07,3.28716e-07
-7.27819e-07,-3.98991e-07,8.71188e-07
4.3426e-07,5.53188e-07,1.08216e-06
-3.51056e-07,-6.57715e-07,6.48162e-08
-1.32269e-06,-1.05734e-06,4.36319e-07
8.26224e-07,-8.34993e-07,3.44379e-07
5.42496e-07,-7.19667e-07,7.61431e-07
4.53872e-07,1.2167e-06,9.82146e-07
-3.80605e-07,3.64808e-07,8.98118e-07
5.58405e-07,-2.83718e-08,1.37848e-06
-2.2445e-07,-9.34246e-07,2.71643e-07
1.81844e-07,-9.38671e-07,1.48138e-06
-5.17524e-07,-3.79675e-07,1.77582e-06
6.36376e-07,-8.96932e-07,5.62443e-07
5.38811e-07,-9.77746e-07,1.07528e-06
-6.54214e-07,9.66684e-07,3.36649e-07
4.00945e-08,1.03745e-06,-2.86346e-08
-1.21359e-06,-1.28775e-06,6.82662e-07
-6.74695e-07,9.98836e-07,2.91202e-07
-5.4348e-08,-7.11984e-07,9.03334e-07
1.2495e-06,-2.26131e-07,6.01689e-07
-8.99208e-07,-3.48659e-07,4.85644e-07
1.80679e-06,1.18235e-07,2.70877e-07
1.21146e-06,7.40033e-07,8.22346e-07
-7.7547e-07,-8.05304e-07,9.68609e-07
-1.26089e-06,-1.26526e-06,1.6664e-07
6.46113e-08,5.7655e-07,9.08331e-07
3.7482e-07,1.11819e-06,6.33335e-07
3.44271e-07,7.95678e-07,1.53048e-06
-7.40461e-07,2.61782e-08,6.84253e-07
-2.47267e-07,-3.21371e-07,8.25765e-07
7.63482e-07,-8.18179e-07,8.12598e-07
-1.84724e-07,-4.06208e-07,1.10297e-06
1.00544e-06,1.13489e-06,7.68433e-07
1.01042e-06,1.5045e-07,9.52543e-07
-1.23131e-07,7.578e-07,1.11406e-06
-3.61181e-07,-1.45949e-06,3.86653e-07
3.02101e-07,-1.1896e-06,1.16602e-07
2.27404e-07,-6.57661e-07,4.11196e-08
2.90426e-07,1.6714e-06,2.61827e-07
4.40573e-07,5.91503e-07,8.29882e-07
3.37714e-07,-4.79165e-07,1.18125e-06
1.28126e-06,-1.35457e-07,9.06167e-07
-1.34599e-06,-1.39788e-06,1.94162e-07
2.73108e-07,-5.86616e-07,1.15695e-06
1.27515e-06,2.24922e-07,1.03504e-06
-1.23102e-06,-1.24415e-06,9.67522e-07
1.01649e-06,8.11052e-07,1.17633e-06
4.7551e-07,-1.3402e-07,-7.07573e-09
-8.75029e-07,-1.27277e-06,8.06776e-07
4.07411e-07,9.49488e-07,3.89748e-07
-1.0109e-06,-1.22635e-06,1.18079e-06
1.57794e-06,8.787e-07,3.2314e-07
2.84517e-07,-1.97768e-07,1.44658e-06
-1.02063e-06,7.74676e-07,3.73029e-07
-6.74377e-07,5.00703e-07,1.48246e-06
5.30063e-07,-6.88399e-07,5.42898e-07
-1.88875e-07,2.25435e-07,1.75258e-06
-6.35046e-07,5.64312e-07,8.96667e-07
3.98931e-07,-1.06388e-06,6.5666e-07
7.44989e-07,-6.64933e-07,9.72205e-07
-3.09436e-09,1.72674e-07,8.40732e-07
2.68514e-08,-5.35927e-07,1.01034e-06
2.85266e-07,5.33424e-07,3.52566e-07
-2.09683e-07,1.43599e-06,1.06068e-06
-1.278e-06,-1.48402e-06,9.40728e-09
4.38869e-07,-7.75502e-08,2.79112e-07
1.22146e-06,-1.04975e-06,7.61763e-07
2.46097e-07,1.8145e-07,1.96542e-06
-7.15791e-07,2.91006e-07,1.78988e-06
3.99855e-07,-3.38115e-07,1.24707e-06
3.67644e-07,7.69457e-08,1.54988e-06
5.05614e-07,6.98611e-07,4.92568e-07
5.35218e-08,3.55813e-07,1.04585e-06
8.746e-07,-2.24048e-07,7.93585e-07
-1.03433e-06,-1.21057e-06,6.15837e-07
5.4847e-07,-2.64093e-07,8.73032e-07
-1.04042e-06,7.69708e-07,3.26354e-08
8.59501e-07,8.92441e-07,3.02935e-07
-1.01055e-07,4.95486e-07,5.81738e-07
8.54779e-07,3.8017e-07,3.8455e-07
-1.24273e-07,-3.96814e-07,9.09738e-08
1.40751e-07,1.08374e-06,1.13212e-06
2.66597e-07,-4.75179e-07,1.73493e-06
3.24651e-07,-4.2642e-07,1.03667e-06
-7.06686e-07,4.71888e-07,5.63533e-07
-9.15429e-07,4.71647e-07,1.24103e-07
-1.36548e-06,1.19421e-06,3.81178e-07
1.1214e-06,-6.5488e-07,4.67484e-07
3.12394e-07,6.78338e-08,3.41917e-07
9.52225e-07,-9.05631e-08,4.77045e-08
-7.90812e-07,1.19469e-06,5.10587e-08
-7.56652e-07,8.96059e-10,7.44315e-07
-1.48713e-07,1.479e-07,1.34882e-06
-3.18293e-07,1.23004e-06,3.24448e-07
-5.78165e-07,1.74472e-07,5.97309e-07
-1.08253e-06,-4.13049e-07,-3.73075e-08
-8.96019e-07,-1.16366e-06,1.58033e-07
-9.17413e-07,9.35558e-07,4.74411e-07
-1.53518e-06,2.00945e-07,9.9078e-08
1.73412e-07,-1.38967e-07,9.17106e-07
5.87575e-07,-1.50698e-06,-6.35254e-08
-8.05268e-07,-7.89936e-07,1.99861e-07
-4.07691e-07,-1.01369e-06,1.06162e-06
1.00934e-06,9.70891e-07,2.18678e-07
-1.13209e-06,1.74459e-07,1.79476e-07
-1.45344e-07,5.94357e-07,2.8553e-09
-6.63507e-07,1.24779e-06,1.22832e-07
1.26351e-06,-5.13768e-07,1.02056e-06
-4.09787e-07,9.53231e-07,1.04923e-06
-1.66381e-06,-1.03563e-06,-4.55748e-08
1.49812e-07,-3.62285e-07,1.35884e-06
-9.97195e-07,-1.5061e-06,6.33419e-07
7.06878e-08,3.92463e-07,8.49352e-07
-4.82181e-07,6.37346e-07,4.80985e-07
1.50282e-06,9.94752e-07,5.00649e-07
-3.36327e-08,5.3886e-07,3.98397e-07
5.15962e-07,-4.95025e-07,1.08009e-06
8.96124e-07,2.54838e-07,1.29558e-06
6.52878e-07,-1.24315e-08,5.12217e-08
-8.26999e-07,8.9522e-08,8.32598e-07
6.39921e-07,-6.57662e-07,8.04792e-07
-7.04562e-07,6.016e-07,1.04437e-07
1.16398e-06,1.20337e-06,3.08419e-07
1.77959e-07,1.03208e-07,9.3912e-07
-1.33985e-06,-5.1773e-07,-1.44586e-08
-3.46515e-07,-1.281e-06,1.22676e-06
1.3217e-06,-1.19086e-06,-1.97595e-08
8.66119e-07,6.75158e-07,3.006e-08
-5.28175e-07,1.16044e-07,1.08449e-06
-1.22647e-07,-6.46249e-07,1.05613e-06
6.11357e-07,8.46183e-07,6.83149e-07
2.72217e-09,-7.04758e-07,2.19836e-07
8.95807e-07,-4.69015e-07,1.06559e-06
-6.416e-07,6.98534e-07,-3.8745e-08
1.3131e-06,1.28865e-06,3.68999e-07
2.29222e-07,1.23705e-06,2.68534e-07
-7.50105e-07,-8.18189e-07,7.15518e-07
-6.83116e-08,8.53873e-08,1.71447e-06
3.3656e-07,9.56474e-08,1.30755e-06
-8.08986e-07,-6.26747e-07,1.09377e-06
6.00531e-07,-1.13831e-07,1.14367e-06
1.02552e-08,-1.37212e-06,2.69253e-07
-3.247e-07,1.14999e-06,3.31065e-07
-9.19823e-08,2.47395e-07,1.82588e-06
-2.81288e-07,7.73405e-07,6.62757e-07
-1.4116e-07,3.54469e-07,1.55106e-06
-4.15959e-07,3.63574e-07,1.48709e-06
-1.18607e-06,5.75187e-07,1.43826e-07
1.72674e-06,3.71826e-07,6.16368e-07
-1.50611e-06,-7.48751e-07,6.79951e-07
-6.71742e-07,-1.21875e-06,7.23201e-07
-2.84039e-07,3.41386e-07,1.20268e-06
9.29083e-07,-6.89735e-07,2.80842e-07
-3.51997e-08,-2.25492e-07,2.69194e-07
7.382e-07,5.59777e-07,1.74086e-07
1.62988e-06,9.90004e-07,-3.68337e-08
3.86651e-07,3.79344e-07,1.25996e-06
-1.12306e-07,-1.2901e-06,2.26698e-07
-2.25719e-07,3.82282e-07,1.47794e-06
1.78268e-06,-2.30606e-07,2.15082e-07
-7.19053e-07,1.32968e-06,7.95011e-07
-7.92126e-08,-3.43217e-07,1.21838e-06
6.67246e-07,2.48657e-07,1.49645e-06
7.78204e-07,5.80401e-07,6.12517e-07
4.51326e-07,9.60203e-07,9.40396e-07
1.8495e-07,-1.27205e-08,3.57936e-07
-2.22612e-07,-1.14385e-06,7.00883e-07
-7.0046e-07,-3.64556e-07,9.99954e-07
-9.28281e-07,1.13056e-06,5.98646e-07
8.37261e-08,-1.30507e-07,1.08629e-06
-2.77006e-07,-9.91294e-07,6.47507e-07
-5.18131e-07,5.46789e-07,2.86825e-07
-9.48157e-07,3.68561e-08,1.78597e-07
-1.37588e-06,3.41805e-07,6.58625e-07
-1.56138e-06,-7.14967e-07,7.92493e-07
-7.95178e-07,1.35104e-06,9.82772e-07
5.17834e-07,6.28723e-07,6.24611e-07
1.81545e-07,2.08035e-07,1.23006e-06
1.49907e-06,6.31723e-07,8.18858e-07
-4.6449e-07,-3.73012e-07,1.08892e-06
-6.49938e-07,7.86266e-07,3.76004e-08
-7.76728e-07,1.53475e-07,9.67867e-07
2.20811e-07,1.19693e-06,2.537e-07
-2.7644e-07,7.72761e-07,1.13172e-06
-1.14802e-06,-1.25013e-06,7.3722e-07
5.25392e-07,5.14055e-07,1.46136e-06
-7.65475e-07,-1.39462e-06,1.0224e-06
-4.9135e-07,1.06715e-06,9.76261e-07
1.22509e-06,-4.727e-07,3.58002e-07
8.37951e-07,3.9417e-07,2.53891e-07
2.67241e-07,-1.2801e-06,9.96235e-07
5.97617e-08,3.50681e-07,1.36753e-06
-1.71684e-06,4.19134e-07,3.45968e-07
-2.61719e-07,8.14177e-07,1.59501e-06
-1.5571e-07,1.52033e-07,1.16209e-06
7.19552e-07,-1.02431e-06,2.04436e-07
1.17143e-07,3.15713e-07,9.51769e-07
-8.9703e-07,7.71685e-07,4.89383e-07
-2.95291e-07,-2.23967e-07,4.85315e-07
9.5913e-07,9.59178e-07,1.254e-06
9.83524e-07,-2.18553e-07,1.47404e-06
-2.72576e-07,-7.54119e-07,1.63521e-06
-1.12284e-06,9.04472e-07,-3.28728e-08
-8.19732e-07,1.11137e-06,1.8507e-07
-6.53986e-07,-1.17919e-06,4.94576e-07
1.3631e-07,3.22669e-07,1.52787e-06
-1.40152e-06,-4.32738e-07,2.51097e-07
7.10705e-07,1.85741e-07,6.29823e-07
9.56095e-07,8.15605e-07,5.34251e-07
7.99576e-07,-1.23707e-06,4.8413e-07
3.13308e-07,-3.32521e-07,1.91675e-06
7.56886e-07,8.93485e-07,2.6734e-07
-1.22593e-06,-1.21826e-06,6.54311e-07
-1.06887e-06,1.01144e-06,4.96568e-08
-8.31375e-07,-5.00422e-07,6.77176e-07
-5.29453e-07,1.44913e-07,5.34896e-07
-1.471e-06,6.66002e-07,1.10526e-06
8.63261e-07,7.02621e-07,1.13166e-06
5.5782e-07,-3.48542e-07,3.47351e-07
2.83615e-07,2.19257e-07,1.03562e-06
3.47341e-07,7.93348e-07,9.87854e-07
4.80984e-08,-6.37055e-07,1.48139e-06
6.66729e-07,-1.13778e-06,2.20816e-07
3.491e-07,8.19491e-07,2.70932e-07
-2.90765e-07,-9.98304e-07,7.90225e-07
1.29755e-06,-1.22581e-06,7.48649e-07
4.6371e-08,-8.9435e-08,1.52637e-06
-1.0222e-06,3.31733e-08,8.58601e-07
4.47397e-07,-5.27085e-07,9.53772e-07
-1.21937e-06,6.37745e-07,3.54219e-07
1.20343e-06,5.39009e-07,9.38904e-07
7.4266e-07,-7.92734e-07,6.37816e-07
-1.02324e-06,4.05299e-07,1.08148e-06
6.92951e-07,-4.55001e-07,8.12733e-07
-9.49507e-07,-5.97434e-07,3.02677e-07
9.11334e-07,1.1105e-06,4.51823e-07
9.80471e-08,-3.20164e-07,1.69371e-06
-2.02407e-08,4.34126e-07,-1.40708e-08
-2.92479e-07,-3.60191e-08,1.08854e-06
-5.15405e-07,7.90562e-07,1.08893e-06
-1.3093e-06,-8.83329e-07,5.42738e-08
1.21251e-06,1.1441e-06,5.10153e-07
2.00989e-07,6.66412e-07,1.20417e-06
1.22582e-06,-1.7061e-07,8.20692e-07
-1.00793e-06,2.87108e-07,6.61928e-07
3.10328e-07,9.64607e-07,1.44277e-06
1.07397e-06,3.43216e-08,7.45461e-07
-1.21705e-06,1.13514e-06,1.05686e-06
-4.24956e-07,-1.57752e-07,9.09592e-07
-5.29739e-07,6.74772e-07,5.13233e-07
2.21239e-07,1.30807e-06,2.93963e-07
1.36925e-06,1.26584e-06,5.00034e-08
-5.32578e-07,9.27816e-08,1.07908e-06
7.30702e-07,5.63362e-07,8.45572e-07
-9.15543e-07,1.07307e-08,7.03817e-08
1.49983e-06,1.03049e-07,1.03166e-06
7.83524e-07,4.46353e-07,1.40084e-06
2.49536e-07,2.72447e-07,1.84184e-06
-4.34638e-07,8.58895e-07,1.31346e-06
7.80672e-08,-1.16807e-06,-4.95851e-09
-3.48666e-07,2.89834e-07,8.64091e-07
7.36293e-07,-9.75259e-07,6.87205e-07
-1.38615e-07,7.59622e-07,9.90763e-07
2.88335e-07,-1.71461e-07,1.36004e-06
3.86078e-08,-6.58762e-07,1.65523e-06
1.24081e-07,6.08448e-07,4.56857e-08
-1.92882e-07,-1.25011e-07,1.49743e-06
1.56146e-08,-3.96836e-07,8.8471e-07
7.47784e-07,-1.93061e-07,1.4382e-06
-2.18605e-07,-6.32275e-07,1.5649e-06
2.7001e-07,2.76929e-07,1.01742e-06
-4.48078e-07,2.00764e-07,1.46075e-06
-1.25703e-06,-6.29247e-07,1.21821e-06
5.7413e-07,-7.79439e-07,1.26673e-06
-1.09562e-06,5.04041e-07,3.40828e-07
6.77058e-07,-4.05666e-07,1.04908e-06
4.46354e-07,-2.6421e-07,8.64617e-07
8.68842e-07,-8.52305e-07,6.93783e-07
5.98761e-07,-4.99787e-07,-3.58187e-08
1.20649e-06,-1.25689e-06,9.68236e-07
1.05149e-06,-1.0489e-06,4.27671e-07
1.4955e-06,-6.68192e-07,2.86192e-08
1.74302e-07,1.54419e-07,1.04344e-06
-6.86166e-07,-3.02949e-07,1.44715e-06
1.49389e-06,9.17784e-07,8.07197e-07
-3.85914e-07,-2.81835e-07,1.54761e-06
5.99665e-07,-8.15228e-07,1.29581e-06
1.34868e-06,1.1458e-06,2.32411e-07
-1.10403e-06,1.05422e-06,1.76093e-07
-9.726e-08,-1.16177e-06,5.51661e-07
1.49597e-06,-1.12751e-06,3.59317e-07
-1.12808e-06,-7.23033e-07,5.28222e-07
-8.23803e-07,-1.25893e-06,5.79115e-07
9.78159e-07,-5.56104e-07,1.42494e-06
-7.93171e-07,-1.31e-06,1.56853e-07
6.86254e-07,-1.06601e-06,4.65611e-07
-1.19329e-06,1.25596e-06,8.68934e-07
-4.93013e-07,-4.52201e-07,2.10652e-07
5.73292e-07,8.51218e-07,8.64932e-07
8.71106e-07,6.84471e-07,-4.85033e-08
1.61603e-06,-4.69236e-07,3.93825e-07
1.52384e-06,9.13466e-07,7.23501e-07
5.58624e-07,6.19672e-07,9.31896e-07
7.74797e-07,-3.79699e-07,1.10784e-06
-1.07749e-06,-1.32835e-07,9.3787e-08
4.06256e-07,-8.75133e-07,7.42667e-07
3.14454e-07,-1.1804e-06,1.05099e-06
2.77192e-07,-9.33963e-08,-1.83241e-08
-1.19405e-06,2.56756e-07,8.5619e-07
1.06795e-06,7.80326e-07,4.66353e-07
-6.40644e-07,3.5581e-08,3.44564e-07
-3.62614e-07,-1.45177e-06,1.21677e-06
2.28579e-07,1.16923e-06,1.35234e-06
-9.86491e-07,-1.38028e-06,2.04133e-07
-3.35847e-07,-1.12855e-06,8.28693e-07
-4.23648e-07,-9.2712e-07,5.43236e-08
8.84833e-07,-1.32842e-06,1.56564e-07
3.11903e-07,5.52527e-07,8.57326e-07
-1.66483e-07,1.07147e-06,5.07621e-08
5.90194e-07,-6.14451e-07,9.33885e-07
1.10543e-06,1.84441e-07,6.62969e-07
2.90607e-07,7.63606e-07,-1.92513e-08
1.74325e-07,1.29364e-06,2.46752e-08
5.60187e-07,2.83766e-07,8.435e-07
-8.74834e-07,1.09022e-06,4.80309e-07
-5.07913e-07,-1.40238e-06,1.57512e-07
3.69315e-07,-3.24296e-07,1.0347e-06
-3.81052e-07,-5.95698e-07,1.4513e-06
1.69292e-06,5.62538e-07,3.118e-07
-6.46377e-07,1.89966e-07,8.69401e-07
3.37843e-07,1.26262e-07,2.57333e-07
6.61011e-07,-9.01967e-07,1.12521e-06
-4.44853e-07,3.99974e-07,1.04348e-06
7.01638e-07,-5.4955e-07,9.49156e-07
8.21127e-07,-4.35303e-07,1.47888e-06
6.65737e-07,-3.06868e-07,4.68347e-07
3.18644e-07,-3.32962e-07,1.10609e-06
1.16945e-06,-1.2058e-06,1.5104e-07
-1.1788e-06,9.43179e-07,1.18956e-06
5.49584e-07,3.03249e-07,1.23304e-06
1.47411e-06,5.98779e-07,6.02265e-07
-6.79291e-07,-7.36216e-07,9.05681e-07
-3.80985e-07,-7.2321e-07,9.40154e-07
-1.23889e-06,9.86154e-07,8.56845e-08
3.22555e-07,-3.55789e-07,1.1501e-06
-3.40891e-07,-1.11004e-06,5.75444e-07
1.32769e-06,7.46789e-07,4.20216e-07
-7.49146e-07,-6.25882e-07,4.49298e-07
-7.36504e-07,3.53666e-09,1.65216e-07
