t,x,y,z,v
3.76,7.69849e-07,2.85272e-06,-4.83412e-06,9.70255e-07
3.77,7.88893e-07,2.83684e-06,-4.81069e-06,9.55579e-07
3.78,8.73753e-07,2.70734e-06,-4.86153e-06,9.55033e-07
3.79,9.56047e-07,2.71216e-06,-4.91375e-06,9.61193e-07
3.8,9.31159e-07,2.56507e-06,-4.94067e-06,9.64859e-07
3.81,9.32105e-07,2.6244e-06,-4.94432e-06,9.66114e-07
3.82,7.83902e-07,2.67301e-06,-5.01894e-06,9.64563e-07
3.83,7.9251e-07,2.56164e-06,-4.93285e-06,9.65334e-07
3.84,7.28197e-07,2.54536e-06,-4.88609e-06,9.55339e-07
3.85,8.00356e-07,2.42964e-06,-4.93129e-06,9.66981e-07
3.86,7.74087e-07,2.47766e-06,-4.8636e-06,9.5857e-07
3.87,6.79248e-07,2.47721e-06,-4.90086e-06,9.53419e-07
3.88,7.80563e-07,2.41781e-06,-4.93922e-06,9.76351e-07
3.89,7.92253e-07,2.47381e-06,-4.9976e-06,9.61211e-07
3.9,7.35456e-07,2.49066e-06,-4.92018e-06,9.5028e-07
3.91,7.36371e-07,2.55079e-06,-4.90728e-06,9.60142e-07
3.92,7.48004e-07,2.49707e-06,-4.83692e-06,9.64845e-07
3.93,7.47125e-07,2.46911e-06,-5.0331e-06,9.54285e-07
3.94,7.62445e-07,2.45408e-06,-5.05922e-06,9.6096e-07
3.95,6.33978e-07,2.52286e-06,-5.0858e-06,9.52863e-07
3.96,5.9568e-07,2.58949e-06,-5.11349e-06,9.69774e-07
3.97,5.34676e-07,2.5939e-06,-5.26491e-06,9.65183e-07
3.98,5.00511e-07,2.65301e-06,-5.23787e-06,9.63013e-07
3.99,4.76241e-07,2.69524e-06,-5.18288e-06,9.61232e-07
4,4.56025e-07,2.59486e-06,-5.07555e-06,9.60232e-07
4.01,4.63919e-07,2.67457e-06,-5.06674e-06,9.61247e-07
4.02,3.72522e-07,2.6311e-06,-4.97015e-06,9.61626e-07
4.03,4.12268e-07,2.67562e-06,-4.96205e-06,9.58236e-07
4.04,4.45251e-07,2.66463e-06,-5.1461e-06,9.63219e-07
4.05,4.88813e-07,2.70459e-06,-5.05633e-06,9.66394e-07
4.06,5.81877e-07,2.66632e-06,-5.10337e-06,9.58655e-07
4.07,4.78998e-07,2.60221e-06,-5.09802e-06,9.64487e-07
4.08,5.35018e-07,2.61448e-06,-5.14718e-06,9.55629e-07
4.09,4.88152e-07,2.59232e-06,-5.15431e-06,9.64481e-07
4.1,5.25912e-07,2.55325e-06,-5.15454e-06,9.55484e-07
4.11,5.5779e-07,2.53044e-06,-5.23098e-06,9.58372e-07
4.12,5.88901e-07,2.5463e-06,-5.30038e-06,9.53757e-07
4.13,5.46597e-07,2.50678e-06,-5.34198e-06,9.58114e-07
4.14,5.98217e-07,2.51346e-06,-5.29557e-06,9.522e-07
4.15,5.38305e-07,2.57008e-06,-5.38443e-06,9.5666e-07
4.16,6.06405e-07,2.58386e-06,-5.44233e-06,9.52618e-07
4.17,6.36748e-07,2.69607e-06,-5.4833e-06,9.65679e-07
4.18,6.87315e-07,2.739e-06,-5.49363e-06,9.57886e-07
4.19,6.03e-07,2.80739e-06,-5.5571e-06,9.7483e-07
4.2,5.84573e-07,2.81754e-06,-5.62055e-06,9.57122e-07
4.21,5.00834e-07,2.80836e-06,-5.56951e-06,9.57254e-07
4.22,4.78952e-07,2.65969e-06,-5.63736e-06,9.62527e-07
4.23,4.91243e-07,2.64906e-06,-5.52356e-06,9.64705e-07
4.24,5.45781e-07,2.56594e-06,-5.64636e-06,9.66984e-07
4.25,5.48276e-07,2.57032e-06,-5.65542e-06,9.63701e-07
4.26,5.72692e-07,2.54573e-06,-5.66197e-06,9.5608e-07
4.27,5.35858e-07,2.49782e-06,-5.79818e-06,9.57048e-07
4.28,6.38461e-07,2.40556e-06,-5.80827e-06,9.56147e-07
4.29,5.91545e-07,2.46405e-06,-5.86028e-06,9.70598e-07
4.3,5.14786e-07,2.4021e-06,-5.82549e-06,9.58463e-07
4.31,5.49401e-07,2.32191e-06,-5.72459e-06,9.54659e-07
4.32,5.25562e-07,2.17055e-06,-5.68202e-06,9.66016e-07
4.33,6.2254e-07,2.21698e-06,-5.74706e-06,9.49625e-07
4.34,6.44047e-07,2.24216e-06,-5.79992e-06,9.69902e-07
4.35,6.59706e-07,2.17596e-06,-5.7418e-06,9.74079e-07
4.36,7.10787e-07,2.25414e-06,-5.84323e-06,9.78713e-07
4.37,6.48213e-07,2.29103e-06,-5.72541e-06,9.66907e-07
4.38,6.26345e-07,2.33075e-06,-5.72651e-06,9.70525e-07
4.39,7.32799e-07,2.32129e-06,-5.78757e-06,9.63808e-07
4.4,6.75838e-07,2.312e-06,-5.70929e-06,9.65039e-07
4.41,7.39385e-07,2.32337e-06,-5.72489e-06,9.63575e-07
4.42,8.53201e-07,2.35657e-06,-5.75302e-06,9.64691e-07
4.43,8.51604e-07,2.18042e-06,-5.712e-06,9.61692e-07
4.44,8.5688e-07,2.17035e-06,-5.74172e-06,9.54387e-07
4.45,8.36216e-07,2.13515e-06,-5.69331e-06,9.57123e-07
4.46,8.21416e-07,2.07029e-06,-5.63198e-06,9.55993e-07
4.47,7.70621e-07,2.20951e-06,-5.70391e-06,9.55752e-07
4.48,7.43671e-07,2.29004e-06,-5.68578e-06,9.57716e-07
4.49,7.24494e-07,2.33952e-06,-5.67886e-06,9.60385e-07
4.5,6.85364e-07,2.25291e-06,-5.78726e-06,9.59263e-07
4.51,7.19128e-07,2.23554e-06,-5.78102e-06,9.76102e-07
4.52,7.50784e-07,2.26545e-06,-5.73803e-06,9.65644e-07
4.53,6.82487e-07,2.29608e-06,-5.81286e-06,9.61721e-07
4.54,6.56327e-07,2.19777e-06,-5.84169e-06,9.68003e-07
4.55,6.53101e-07,2.24712e-06,-5.81016e-06,9.77374e-07
4.56,6.72599e-07,2.23234e-06,-5.86262e-06,9.74134e-07
4.57,6.55871e-07,2.22942e-06,-5.94026e-06,9.78747e-07
4.58,4.8237e-07,2.31854e-06,-5.94542e-06,9.74459e-07
4.59,4.85625e-07,2.2298e-06,-5.96043e-06,9.63321e-07
4.6,5.24334e-07,2.19981e-06,-6.02076e-06,9.52054e-07
4.61,4.36016e-07,2.2587e-06,-6.14167e-06,9.49152e-07
4.62,4.92027e-07,2.24346e-06,-6.24479e-06,9.60095e-07
4.63,5.61648e-07,2.12338e-06,-6.24271e-06,9.54342e-07
4.64,5.63269e-07,2.1747e-06,-6.23108e-06,9.5686e-07
4.65,5.47074e-07,2.22047e-06,-6.23188e-06,9.5745e-07
4.66,6.63805e-07,2.26778e-06,-6.16062e-06,9.53116e-07
4.67,6.70835e-07,2.3274e-06,-6.16083e-06,9.75327e-07
4.68,6.7999e-07,2.40647e-06,-6.13722e-06,9.67035e-07
4.69,6.94044e-07,2.47977e-06,-6.19622e-06,9.73498e-07
4.7,7.35919e-07,2.43664e-06,-6.24142e-06,9.75544e-07
4.71,7.19736e-07,2.43826e-06,-6.35578e-06,9.66802e-07
4.72,7.01504e-07,2.41827e-06,-6.36191e-06,9.63181e-07
4.73,7.33016e-07,2.43077e-06,-6.38943e-06,9.67383e-07
4.74,8.22134e-07,2.38262e-06,-6.42797e-06,9.63883e-07
4.75,7.57277e-07,2.35224e-06,-6.35808e-06,9.55792e-07
4.76,6.8427e-07,2.3103e-06,-6.34893e-06,9.63695e-07
4.77,6.58252e-07,2.35718e-06,-6.29354e-06,9.63031e-07
4.78,7.61938e-07,2.37181e-06,-6.28888e-06,9.61253e-07
4.79,7.76931e-07,2.37998e-06,-6.29544e-06,9.62504e-07
4.8,6.86005e-07,2.27853e-06,-6.30183e-06,9.6051e-07
4.81,8.16906e-07,2.34107e-06,-6.35864e-06,9.71412e-07
4.82,7.8311e-07,2.47618e-06,-6.36576e-06,9.64538e-07
4.83,7.64813e-07,2.40684e-06,-6.31218e-06,9.51217e-07
4.84,6.16398e-07,2.40993e-06,-6.23894e-06,9.601e-07
4.85,5.83459e-07,2.45345e-06,-6.28601e-06,9.63492e-07
4.86,5.12356e-07,2.34816e-06,-6.47056e-06,9.60308e-07
4.87,4.49152e-07,2.40805e-06,-6.51517e-06,9.65632e-07
4.88,3.43402e-07,2.33479e-06,-6.50244e-06,9.58715e-07
4.89,2.69858e-07,2.29125e-06,-6.58616e-06,9.70652e-07
4.9,2.70769e-07,2.34795e-06,-6.51443e-06,9.65687e-07
4.91,1.82124e-07,2.26089e-06,-6.46358e-06,9.66304e-07
4.92,2.39058e-07,2.23204e-06,-6.51612e-06,9.55533e-07
4.93,2.42961e-07,2.2685e-06,-6.52788e-06,9.6143e-07
4.94,2.30738e-07,2.29747e-06,-6.52384e-06,9.65e-07
4.95,2.30325e-07,2.18806e-06,-6.57591e-06,9.61923e-07
4.96,1.67006e-07,2.15077e-06,-6.51661e-06,9.60358e-07
4.97,2.49928e-07,2.03563e-06,-6.59047e-06,9.66407e-07
4.98,2.56722e-07,1.98127e-06,-6.55165e-06,9.67102e-07
4.99,3.1234e-07,1.92697e-06,-6.63455e-06,9.692e-07
5,3.76148e-07,1.97692e-06,-6.62635e-06,9.6673e-07
5.01,4.01251e-07,1.95283e-06,-6.66229e-06,9.62486e-07
5.02,3.04564e-07,1.87508e-06,-6.73582e-06,9.60949e-07
5.03,2.17852e-07,1.91222e-06,-6.72952e-06,9.70098e-07
5.04,1.93639e-07,1.88659e-06,-6.71955e-06,9.60836e-07
5.05,1.22811e-07,1.80472e-06,-6.63323e-06,9.51007e-07
5.06,-2.57439e-08,1.8425e-06,-6.64096e-06,9.52427e-07
5.07,-6.36908e-08,1.89409e-06,-6.6501e-06,9.76072e-07
5.08,6.6794e-09,1.85078e-06,-6.65143e-06,9.66039e-07
5.09,9.2705e-09,1.8591e-06,-6.5843e-06,9.77017e-07
5.1,-6.30839e-09,1.76438e-06,-6.50347e-06,9.74396e-07
5.11,2.97038e-08,1.6831e-06,-6.53108e-06,9.80073e-07
5.12,2.05484e-08,1.67353e-06,-6.48034e-06,9.70697e-07
5.13,1.20358e-07,1.57992e-06,-6.50882e-06,9.72965e-07
5.14,1.23748e-07,1.63513e-06,-6.55194e-06,9.56516e-07
5.15,1.324e-07,1.62593e-06,-6.56317e-06,9.63863e-07
5.16,1.29567e-07,1.74968e-06,-6.6858e-06,9.6183e-07
5.17,1.90976e-07,1.76418e-06,-6.66365e-06,9.59228e-07
5.18,2.11876e-07,1.79865e-06,-6.6758e-06,9.5511e-07
5.19,2.5206e-07,1.87592e-06,-6.71689e-06,9.55311e-07
5.2,1.0941e-07,1.94423e-06,-6.77749e-06,9.61719e-07
5.21,7.83307e-08,1.85006e-06,-6.86337e-06,9.61933e-07
5.22,1.26442e-09,1.79232e-06,-6.85658e-06,9.52783e-07
5.23,5.37388e-08,1.78131e-06,-6.74433e-06,9.78336e-07
5.24,1.89365e-08,1.7921e-06,-6.64815e-06,9.70619e-07
5.25,1.54636e-07,1.77579e-06,-6.66952e-06,9.72313e-07
5.26,1.04123e-07,1.78411e-06,-6.7275e-06,9.59644e-07
5.27,1.24434e-07,1.72271e-06,-6.68855e-06,9.51024e-07
5.28,1.78458e-07,1.76562e-06,-6.67702e-06,9.62437e-07
5.29,1.15697e-07,1.79705e-06,-6.60952e-06,9.5643e-07
5.3,1.44686e-07,1.75127e-06,-6.49194e-06,9.5234e-07
5.31,1.85476e-07,1.66011e-06,-6.68851e-06,9.57414e-07
5.32,1.16624e-07,1.60686e-06,-6.755e-06,9.63344e-07
5.33,9.92125e-08,1.70181e-06,-6.82396e-06,9.62624e-07
5.34,1.78321e-07,1.78919e-06,-6.71131e-06,9.5976e-07
5.35,1.48968e-07,1.83229e-06,-6.77519e-06,9.56127e-07
5.36,1.95513e-07,1.91147e-06,-6.735e-06,9.55772e-07
5.37,2.77384e-07,1.89876e-06,-6.75265e-06,9.53048e-07
5.38,2.32293e-07,1.92046e-06,-6.73186e-06,9.64785e-07
5.39,1.80867e-07,1.95492e-06,-6.80729e-06,9.63532e-07
5.4,1.14744e-07,1.93063e-06,-6.78557e-06,9.58265e-07
5.41,1.46452e-07,1.93833e-06,-6.79211e-06,9.60142e-07
5.42,1.32995e-07,1.86283e-06,-6.74986e-06,9.58478e-07
5.43,1.52234e-07,1.72853e-06,-6.70595e-06,9.50821e-07
5.44,2.50819e-07,1.72027e-06,-6.74165e-06,9.55843e-07
5.45,2.16373e-07,1.73341e-06,-6.80974e-06,9.6134e-07
5.46,1.56417e-07,1.73053e-06,-6.9029e-06,9.57187e-07
5.47,9.34906e-08,1.72954e-06,-6.83374e-06,9.56699e-07
5.48,3.85881e-08,1.74337e-06,-6.8044e-06,9.66108e-07
5.49,5.93172e-08,1.78099e-06,-6.81302e-06,9.68197e-07
5.5,-2.77182e-08,1.84626e-06,-6.7722e-06,9.69582e-07
5.51,-7.90172e-08,1.9226e-06,-6.6277e-06,9.70553e-07
5.52,-3.23443e-08,1.96854e-06,-6.64124e-06,9.65924e-07
5.53,-3.23204e-09,1.95598e-06,-6.73992e-06,9.67409e-07
5.54,-1.00054e-07,2.01936e-06,-6.79658e-06,9.73378e-07
5.55,-1.59053e-07,2.10033e-06,-6.76071e-06,9.62683e-07
5.56,-4.23539e-08,2.139e-06,-6.68012e-06,9.52754e-07
5.57,-2.56066e-08,2.04538e-06,-6.70063e-06,9.62667e-07
5.58,-1.04392e-07,1.99136e-06,-6.75028e-06,9.66402e-07
5.59,-2.09937e-07,2.02946e-06,-6.65118e-06,9.65563e-07
5.6,-2.50767e-07,2.17658e-06,-6.69108e-06,9.62842e-07
5.61,-2.68421e-07,2.11698e-06,-6.79255e-06,9.60358e-07
5.62,-1.94122e-07,2.10144e-06,-6.77328e-06,9.66666e-07
5.63,-1.65403e-07,2.01567e-06,-6.73961e-06,9.57057e-07
5.64,-1.27306e-07,1.96663e-06,-6.82776e-06,9.59945e-07
5.65,-1.35561e-07,2.01963e-06,-6.77376e-06,9.62965e-07
5.66,-1.81041e-07,2.04474e-06,-6.78579e-06,9.58071e-07
5.67,-1.51676e-07,1.98752e-06,-6.78538e-06,9.60848e-07
5.68,-1.70174e-07,2.01038e-06,-6.8751e-06,9.644e-07
5.69,-1.32706e-07,2.03857e-06,-6.76324e-06,9.70185e-07
5.7,-1.59258e-07,2.09907e-06,-6.78986e-06,9.61119e-07
5.71,-2.26521e-07,2.16906e-06,-6.74401e-06,9.59478e-07
5.72,-1.38184e-07,2.15216e-06,-6.74627e-06,9.58406e-07
5.73,-8.85864e-08,2.19415e-06,-6.73416e-06,9.56431e-07
5.74,-1.73359e-07,2.13709e-06,-6.83216e-06,9.58941e-07
5.75,-1.71697e-07,2.11115e-06,-6.9272e-06,9.58692e-07
5.76,-1.41328e-07,2.09024e-06,-6.84697e-06,9.60024e-07
5.77,-7.13347e-08,2.07236e-06,-6.83754e-06,9.58861e-07
5.78,-6.98878e-09,2.06055e-06,-6.76544e-06,9.58937e-07
5.79,-6.21505e-09,2.04842e-06,-6.69974e-06,9.72611e-07
5.8,-5.1103e-08,1.94668e-06,-6.89303e-06,9.64892e-07
5.81,-6.20975e-08,1.94047e-06,-6.93618e-06,9.69081e-07
5.82,-9.66159e-08,1.90406e-06,-7.03245e-06,9.63977e-07
5.83,-9.74071e-08,1.96979e-06,-6.95665e-06,9.56521e-07
5.84,-6.93163e-08,2.00539e-06,-6.98638e-06,9.68212e-07
5.85,-7.77927e-08,1.90308e-06,-6.99566e-06,9.72297e-07
5.86,-9.94716e-08,1.9877e-06,-6.99716e-06,9.6302e-07
5.87,-9.58932e-08,1.94147e-06,-6.94514e-06,9.67228e-07
5.88,-1.73348e-07,2.00567e-06,-6.98634e-06,9.65419e-07
5.89,-1.71059e-07,1.99781e-06,-6.93349e-06,9.60453e-07
5.9,-1.10719e-07,1.99732e-06,-6.89751e-06,9.63493e-07
5.91,-3.08969e-08,1.98961e-06,-6.86765e-06,9.72329e-07
5.92,-9.52635e-08,1.9696e-06,-6.9436e-06,9.64358e-07
5.93,-1.78933e-08,1.93799e-06,-6.96605e-06,9.67006e-07
5.94,5.49446e-08,2.00146e-06,-6.91172e-06,9.70519e-07
5.95,7.71985e-08,1.93642e-06,-6.93125e-06,9.66583e-07
5.96,5.82423e-08,1.92389e-06,-6.89525e-06,9.63338e-07
5.97,5.21356e-08,1.81958e-06,-6.86613e-06,9.64899e-07
5.98,1.71607e-07,1.82483e-06,-6.93301e-06,9.66891e-07
5.99,1.69838e-07,1.90842e-06,-6.96e-06,9.63169e-07
6,1.84177e-07,1.84419e-06,-7.00682e-06,9.51321e-07
6.01,1.40387e-07,1.84012e-06,-6.94314e-06,9.54032e-07
6.02,6.18945e-08,1.92006e-06,-6.9948e-06,9.61328e-07
6.03,1.02393e-07,1.97557e-06,-7.00506e-06,9.66113e-07
6.04,1.02344e-07,1.8613e-06,-7.01724e-06,9.67404e-07
6.05,-4.85357e-08,1.88329e-06,-7.08022e-06,9.52119e-07
6.06,-1.23202e-08,1.94598e-06,-7.19377e-06,9.6886e-07
6.07,9.11757e-08,1.93355e-06,-7.1832e-06,9.7117e-07
6.08,8.73681e-08,1.85804e-06,-7.21773e-06,9.64246e-07
6.09,4.74143e-08,1.81925e-06,-7.29288e-06,9.53426e-07
6.1,1.21801e-07,1.87931e-06,-7.17676e-06,9.69443e-07
6.11,1.36171e-07,1.92059e-06,-7.11171e-06,9.56989e-07
6.12,1.54156e-07,1.96861e-06,-7.002e-06,9.56767e-07
6.13,9.5095e-08,2.04563e-06,-6.98376e-06,9.62012e-07
6.14,1.42937e-08,2.08253e-06,-6.97805e-06,9.64519e-07
6.15,-9.61261e-08,1.995e-06,-7.03962e-06,9.65834e-07
6.16,1.44128e-08,1.97858e-06,-7.03958e-06,9.65908e-07
6.17,8.39514e-08,1.97992e-06,-7.05658e-06,9.68486e-07
6.18,1.70125e-08,1.99981e-06,-6.96732e-06,9.67697e-07
6.19,8.47142e-08,2.02687e-06,-6.98639e-06,9.61458e-07
6.2,-1.53101e-08,1.97501e-06,-6.7804e-06,9.62545e-07
6.21,8.34825e-10,1.96652e-06,-6.7698e-06,9.72027e-07
6.22,2.80433e-08,1.82935e-06,-6.87166e-06,9.73275e-07
6.23,7.61347e-08,1.87573e-06,-6.8213e-06,9.71628e-07
6.24,2.88652e-08,1.91325e-06,-6.92527e-06,9.6086e-07
6.25,-4.91064e-08,1.86853e-06,-6.94123e-06,9.74353e-07
6.26,7.10283e-09,1.90469e-06,-6.89875e-06,9.69663e-07
6.27,2.79529e-08,1.86321e-06,-6.8781e-06,9.7756e-07
6.28,-5.73293e-08,1.8005e-06,-6.99808e-06,9.67524e-07
6.29,-4.19373e-08,1.8309e-06,-6.99066e-06,9.60019e-07
6.3,2.92307e-08,1.79787e-06,-7.10936e-06,9.64396e-07
6.31,8.45646e-08,1.87196e-06,-7.09358e-06,9.72301e-07
6.32,1.09075e-07,1.85525e-06,-7.01687e-06,9.61093e-07
6.33,1.18828e-07,1.98944e-06,-7.03356e-06,9.54331e-07
6.34,4.15541e-08,2.08889e-06,-7.0167e-06,9.63336e-07
6.35,1.43135e-07,2.10723e-06,-7.0975e-06,9.66254e-07
6.36,1.51541e-07,2.1134e-06,-7.14446e-06,9.56611e-07
6.37,1.61849e-07,2.1575e-06,-7.14413e-06,9.57195e-07
6.38,2.44004e-07,2.22765e-06,-7.16228e-06,9.57261e-07
6.39,2.18346e-07,2.19777e-06,-7.09798e-06,9.58259e-07
6.4,2.12643e-07,2.27311e-06,-7.06674e-06,9.53701e-07
6.41,2.34994e-07,2.31973e-06,-7.03317e-06,9.64438e-07
6.42,2.92442e-07,2.37284e-06,-7.11085e-06,9.6657e-07
6.43,3.30157e-07,2.37087e-06,-7.02407e-06,9.73142e-07
6.44,2.985e-07,2.36726e-06,-7.05956e-06,9.61538e-07
6.45,3.43646e-07,2.28996e-06,-7.13293e-06,9.65471e-07
6.46,3.49358e-07,2.32777e-06,-7.13652e-06,9.70702e-07
6.47,3.42412e-07,2.27787e-06,-7.19909e-06,9.74097e-07
6.48,2.50125e-07,2.37004e-06,-7.24513e-06,9.69662e-07
6.49,1.82536e-07,2.29041e-06,-7.23514e-06,9.65954e-07
6.5,2.20982e-07,2.35666e-06,-7.32523e-06,9.63315e-07
6.51,1.95844e-07,2.35807e-06,-7.38648e-06,9.65899e-07
6.52,2.20793e-07,2.44447e-06,-7.38616e-06,9.66372e-07
6.53,2.5434e-07,2.49805e-06,-7.36507e-06,9.59168e-07
6.54,3.30043e-07,2.4325e-06,-7.29101e-06,9.62669e-07
6.55,2.73711e-07,2.41276e-06,-7.30383e-06,9.67505e-07
6.56,1.79204e-07,2.51971e-06,-7.30383e-06,9.62805e-07
6.57,1.97789e-07,2.47194e-06,-7.19071e-06,9.66045e-07
6.58,1.72917e-07,2.51314e-06,-7.14019e-06,9.62196e-07
6.59,1.43619e-07,2.50523e-06,-7.24034e-06,9.60978e-07
6.6,1.78782e-07,2.62399e-06,-7.23049e-06,9.57828e-07
6.61,2.59142e-07,2.58037e-06,-7.19863e-06,9.61087e-07
6.62,3.21314e-07,2.57206e-06,-7.28862e-06,9.64747e-07
6.63,2.89682e-07,2.57108e-06,-7.32383e-06,9.74024e-07
6.64,3.21137e-07,2.55119e-06,-7.2133e-06,9.6671e-07
6.65,2.62416e-07,2.57366e-06,-7.1925e-06,9.78772e-07
6.66,1.24572e-07,2.48989e-06,-7.27767e-06,9.70569e-07
6.67,8.34478e-08,2.6163e-06,-7.3143e-06,9.53765e-07
6.68,1.58519e-07,2.6363e-06,-7.30062e-06,9.64128e-07
6.69,2.09767e-07,2.63393e-06,-7.34657e-06,9.6134e-07
6.7,2.98852e-07,2.69228e-06,-7.23673e-06,9.64648e-07
6.71,2.27722e-07,2.64498e-06,-7.30434e-06,9.64965e-07
6.72,3.16011e-07,2.60766e-06,-7.33229e-06,9.69511e-07
6.73,2.79712e-07,2.50249e-06,-7.31186e-06,9.70493e-07
6.74,3.22075e-07,2.46883e-06,-7.26674e-06,9.5919e-07
6.75,2.15976e-07,2.53346e-06,-7.16053e-06,9.75875e-07
6.76,2.25742e-07,2.42656e-06,-7.09749e-06,9.56027e-07
6.77,1.8687e-07,2.47441e-06,-7.08501e-06,9.58104e-07
6.78,1.58175e-07,2.4215e-06,-7.08948e-06,9.57683e-07
6.79,1.37674e-07,2.35619e-06,-7.18518e-06,9.53618e-07
6.8,1.15594e-07,2.32222e-06,-7.21281e-06,9.62953e-07
6.81,3.29842e-08,2.36557e-06,-7.23142e-06,9.64213e-07
6.82,6.76999e-08,2.38881e-06,-7.31799e-06,9.73498e-07
6.83,4.49891e-08,2.42247e-06,-7.3335e-06,9.60496e-07
6.84,3.05557e-08,2.4194e-06,-7.43188e-06,9.63231e-07
6.85,2.42803e-08,2.4684e-06,-7.47074e-06,9.71931e-07
6.86,-4.40615e-08,2.52067e-06,-7.41143e-06,9.76101e-07
6.87,6.01599e-08,2.67209e-06,-7.39875e-06,9.67284e-07
6.88,1.145e-07,2.62456e-06,-7.39187e-06,9.63679e-07
6.89,9.97729e-08,2.58078e-06,-7.40749e-06,9.67675e-07
6.9,1.00822e-07,2.47827e-06,-7.44835e-06,9.59727e-07
6.91,4.17575e-08,2.41698e-06,-7.43968e-06,9.49707e-07
6.92,5.55073e-08,2.40757e-06,-7.48927e-06,9.71121e-07
6.93,1.23644e-08,2.34826e-06,-7.54824e-06,9.64091e-07
6.94,-6.98796e-08,2.45981e-06,-7.45229e-06,9.65707e-07
6.95,-4.09082e-08,2.49023e-06,-7.45423e-06,9.65765e-07
6.96,-4.44288e-08,2.42842e-06,-7.40432e-06,9.66421e-07
6.97,-4.82824e-08,2.39738e-06,-7.41943e-06,9.68353e-07
6.98,-1.58483e-08,2.38953e-06,-7.39854e-06,9.65388e-07
6.99,6.07118e-08,2.40167e-06,-7.4066e-06,9.70961e-07
7,2.05154e-07,2.44311e-06,-7.38749e-06,9.60065e-07
7.01,2.16042e-07,2.39737e-06,-7.47928e-06,9.56357e-07
7.02,2.40075e-07,2.38689e-06,-7.4163e-06,9.57773e-07
7.03,1.98196e-07,2.34773e-06,-7.48013e-06,9.64853e-07
7.04,2.0289e-07,2.30514e-06,-7.41427e-06,9.60496e-07
7.05,2.10221e-07,2.43419e-06,-7.42008e-06,9.6281e-07
7.06,2.45817e-07,2.34259e-06,-7.46555e-06,9.58826e-07
7.07,1.35781e-07,2.43098e-06,-7.55583e-06,9.63956e-07
7.08,1.26452e-07,2.4877e-06,-7.62635e-06,9.5489e-07
7.09,1.07219e-07,2.46816e-06,-7.52245e-06,9.55161e-07
7.1,8.32384e-08,2.48678e-06,-7.42712e-06,9.55782e-07
7.11,1.08379e-07,2.4054e-06,-7.36547e-06,9.59402e-07
7.12,1.28094e-07,2.37891e-06,-7.36154e-06,9.65041e-07
7.13,1.48169e-07,2.29718e-06,-7.23516e-06,9.63328e-07
7.14,1.2829e-07,2.29152e-06,-7.26285e-06,9.63078e-07
7.15,1.44775e-07,2.17309e-06,-7.31549e-06,9.62232e-07
7.16,1.82856e-07,2.18905e-06,-7.16987e-06,9.56436e-07
7.17,1.53511e-07,2.16564e-06,-7.14499e-06,9.57917e-07
7.18,1.353e-07,2.22362e-06,-7.15604e-06,9.62458e-07
7.19,1.87082e-07,2.28643e-06,-7.21163e-06,9.58589e-07
7.2,1.22717e-07,2.24437e-06,-7.1798e-06,9.63814e-07
7.21,2.34988e-07,2.23857e-06,-7.28017e-06,9.56299e-07
7.22,2.98137e-07,2.22929e-06,-7.25251e-06,9.60085e-07
7.23,2.61255e-07,2.17438e-06,-7.21127e-06,9.73586e-07
7.24,2.12714e-07,2.14927e-06,-7.18677e-06,9.65703e-07
7.25,1.52418e-07,2.15337e-06,-7.20784e-06,9.58021e-07
7.26,1.68003e-07,2.03996e-06,-7.17001e-06,9.59098e-07
7.27,9.35606e-08,2.00698e-06,-7.28237e-06,9.66943e-07
7.28,1.25824e-07,1.995e-06,-7.24297e-06,9.63594e-07
7.29,7.62157e-08,1.85029e-06,-7.16666e-06,9.66883e-07
7.3,5.53059e-08,1.87909e-06,-7.15093e-06,9.53238e-07
7.31,1.29453e-07,1.87676e-06,-7.18993e-06,9.68046e-07
7.32,1.57605e-07,1.74391e-06,-7.23865e-06,9.57695e-07
7.33,1.76195e-07,1.74864e-06,-7.29308e-06,9.5958e-07
7.34,1.62507e-07,1.70274e-06,-7.29092e-06,9.53847e-07
7.35,1.3005e-07,1.68518e-06,-7.16653e-06,9.60338e-07
7.36,2.31882e-07,1.82771e-06,-7.18926e-06,9.57846e-07
7.37,3.74738e-07,1.83197e-06,-7.20371e-06,9.58773e-07
7.38,3.91848e-07,1.80841e-06,-7.29642e-06,9.68727e-07
7.39,3.90935e-07,1.73735e-06,-7.3978e-06,9.66179e-07
7.4,4.50368e-07,1.69652e-06,-7.47568e-06,9.61864e-07
7.41,5.11039e-07,1.72772e-06,-7.55204e-06,9.58253e-07
7.42,4.77971e-07,1.67737e-06,-7.61279e-06,9.5715e-07
7.43,4.34035e-07,1.69659e-06,-7.6256e-06,9.60198e-07
7.44,4.30807e-07,1.74028e-06,-7.64915e-06,9.62168e-07
7.45,4.15881e-07,1.69974e-06,-7.6233e-06,9.60162e-07
7.46,4.39653e-07,1.7348e-06,-7.60879e-06,9.57506e-07
7.47,3.75366e-07,1.77737e-06,-7.51401e-06,9.61641e-07
7.48,3.52132e-07,1.81273e-06,-7.58332e-06,9.71683e-07
7.49,3.53996e-07,1.85624e-06,-7.64174e-06,9.77375e-07
7.5,2.74801e-07,1.92509e-06,-7.69066e-06,9.75933e-07
7.51,2.6081e-07,2.02462e-06,-7.71108e-06,9.65666e-07
7.52,2.4265e-07,2.17817e-06,-7.78463e-06,9.62719e-07
