t,x,y,z,v
3.64,6.67637e-07,-2.62238e-07,-9.33608e-07,4.3656e-07
3.65,6.68237e-07,-1.38259e-07,-8.55406e-07,4.41692e-07
3.66,7.05348e-07,-1.07288e-07,-9.70024e-07,4.32234e-07
3.67,7.94419e-07,-1.58682e-07,-9.40187e-07,4.42658e-07
3.68,8.31592e-07,-1.82035e-07,-9.84732e-07,4.33118e-07
3.69,7.77785e-07,-8.24661e-08,-1.11928e-06,4.34435e-07
3.7,7.46958e-07,6.70618e-08,-1.13105e-06,4.31238e-07
3.71,8.56007e-07,1.15634e-07,-1.18615e-06,4.37008e-07
3.72,8.49444e-07,1.9478e-07,-1.20064e-06,4.29578e-07
3.73,8.43038e-07,2.67302e-07,-1.24295e-06,4.25009e-07
3.74,9.57251e-07,3.43275e-07,-1.26558e-06,4.29769e-07
3.75,9.54285e-07,3.94047e-07,-1.25989e-06,4.33475e-07
3.76,9.10198e-07,2.74682e-07,-1.2021e-06,4.27694e-07
3.77,9.32356e-07,3.49574e-07,-1.2221e-06,4.2811e-07
3.78,9.41428e-07,3.05671e-07,-1.21681e-06,4.28237e-07
3.79,8.4756e-07,2.64848e-07,-1.1575e-06,4.30626e-07
3.8,7.77072e-07,2.25797e-07,-1.15254e-06,4.32531e-07
3.81,8.54406e-07,2.82781e-07,-1.13845e-06,4.34317e-07
3.82,8.99771e-07,3.1149e-07,-1.17275e-06,4.3285e-07
3.83,8.2143e-07,3.38225e-07,-1.14015e-06,4.28849e-07
3.84,7.27386e-07,2.14862e-07,-1.11591e-06,4.37089e-07
3.85,8.11371e-07,2.32848e-07,-1.12249e-06,4.36298e-07
3.86,7.38186e-07,2.39684e-07,-1.10356e-06,4.32147e-07
3.87,7.14491e-07,2.12543e-07,-1.10817e-06,4.30979e-07
3.88,7.76238e-07,2.00001e-07,-1.1621e-06,4.43066e-07
3.89,7.33777e-07,1.64773e-07,-1.2038e-06,4.24543e-07
3.9,7.07246e-07,1.37418e-07,-1.18441e-06,4.40738e-07
3.91,7.27592e-07,7.39099e-08,-1.13686e-06,4.35846e-07
3.92,6.49659e-07,8.98585e-08,-1.19102e-06,4.36403e-07
3.93,6.591e-07,8.59823e-08,-1.25496e-06,4.42678e-07
3.94,7.02852e-07,1.34494e-07,-1.29916e-06,4.42802e-07
3.95,7.80547e-07,1.21021e-07,-1.25276e-06,4.42033e-07
3.96,6.71419e-07,6.44906e-08,-1.31954e-06,4.30134e-07
3.97,7.26579e-07,1.23963e-07,-1.36171e-06,4.39862e-07
3.98,6.72127e-07,1.27434e-07,-1.382e-06,4.40028e-07
3.99,5.36663e-07,5.51127e-08,-1.32149e-06,4.42019e-07
4,6.15547e-07,1.27179e-07,-1.37957e-06,4.44411e-07
4.01,7.1968e-07,7.54879e-08,-1.4007e-06,4.36281e-07
4.02,7.37655e-07,1.27986e-07,-1.32441e-06,4.37328e-07
4.03,7.54136e-07,9.19577e-08,-1.22296e-06,4.35588e-07
4.04,7.23385e-07,1.73822e-07,-1.14809e-06,4.31924e-07
4.05,7.42989e-07,6.70573e-08,-1.17793e-06,4.36872e-07
4.06,8.00198e-07,-1.67253e-08,-1.15968e-06,4.36254e-07
4.07,6.74242e-07,-1.20749e-08,-1.14221e-06,4.30892e-07
4.08,7.10584e-07,-7.24872e-08,-1.1845e-06,4.35673e-07
4.09,7.05684e-07,-1.057e-07,-1.22062e-06,4.35974e-07
4.1,6.76244e-07,-1.08746e-07,-1.19736e-06,4.40187e-07
4.11,7.06147e-07,-1.39638e-07,-1.29855e-06,4.38617e-07
4.12,5.22136e-07,-1.86138e-07,-1.3193e-06,4.38805e-07
4.13,5.46991e-07,-7.33479e-08,-1.23111e-06,4.33021e-07
4.14,5.43233e-07,-8.58826e-08,-1.24713e-06,4.39109e-07
4.15,4.13074e-07,-8.13357e-08,-1.26179e-06,4.36718e-07
4.16,4.8155e-07,-1.32253e-07,-1.14677e-06,4.42504e-07
4.17,3.64094e-07,-4.21883e-09,-1.14711e-06,4.40258e-07
4.18,3.54065e-07,5.35432e-08,-1.08068e-06,4.40426e-07
4.19,3.56696e-07,-5.47086e-08,-1.05468e-06,4.34526e-07
4.2,3.6338e-07,-1.40817e-07,-1.05344e-06,4.41785e-07
4.21,2.98687e-07,-1.30832e-07,-1.15117e-06,4.48195e-07
4.22,3.21418e-07,-8.37245e-08,-1.14812e-06,4.46524e-07
4.23,2.53794e-07,-9.74693e-08,-1.14264e-06,4.44264e-07
4.24,2.39413e-07,-8.42584e-08,-1.17137e-06,4.4157e-07
4.25,1.86177e-07,-5.1244e-08,-1.19577e-06,4.41796e-07
4.26,1.86075e-07,-1.4137e-07,-1.2536e-06,4.42266e-07
4.27,1.68699e-07,-1.68118e-07,-1.20181e-06,4.43187e-07
4.28,2.57591e-07,-1.40117e-07,-1.26834e-06,4.39386e-07
4.29,1.94596e-07,-2.63758e-07,-1.19341e-06,4.40024e-07
4.3,1.82731e-07,-2.16959e-07,-1.32734e-06,4.35651e-07
4.31,2.49382e-07,-1.41627e-07,-1.39881e-06,4.32613e-07
4.32,3.49811e-07,-2.37389e-07,-1.38495e-06,4.37578e-07
4.33,4.89412e-07,-3.47097e-07,-1.52802e-06,4.43301e-07
4.34,6.36107e-07,-3.85973e-07,-1.5231e-06,4.41393e-07
4.35,6.3749e-07,-4.19724e-07,-1.53033e-06,4.38964e-07
4.36,6.11302e-07,-4.58859e-07,-1.56228e-06,4.3761e-07
4.37,5.55329e-07,-4.41864e-07,-1.54457e-06,4.4071e-07
4.38,5.05009e-07,-5.18684e-07,-1.66932e-06,4.3262e-07
4.39,4.1353e-07,-4.39432e-07,-1.57632e-06,4.38596e-07
4.4,3.85604e-07,-4.62553e-07,-1.51564e-06,4.41634e-07
4.41,3.8362e-07,-5.27744e-07,-1.50042e-06,4.38655e-07
4.42,3.26222e-07,-4.27736e-07,-1.48112e-06,4.4153e-07
4.43,2.27045e-07,-3.32256e-07,-1.43612e-06,4.49217e-07
4.44,2.63264e-07,-3.09198e-07,-1.48967e-06,4.46672e-07
4.45,2.43582e-07,-3.16972e-07,-1.45118e-06,4.38037e-07
4.46,1.91839e-07,-2.70958e-07,-1.41831e-06,4.44551e-07
4.47,1.12972e-07,-3.8011e-07,-1.40262e-06,4.3718e-07
4.48,1.42501e-07,-3.60691e-07,-1.47454e-06,4.41215e-07
4.49,1.17335e-07,-4.00204e-07,-1.49413e-06,4.43249e-07
4.5,1.20541e-07,-4.05665e-07,-1.42785e-06,4.3963e-07
4.51,1.39798e-07,-3.92758e-07,-1.3526e-06,4.38866e-07
4.52,1.10303e-07,-4.85548e-07,-1.32792e-06,4.41875e-07
4.53,-2.13268e-08,-5.24046e-07,-1.27182e-06,4.34884e-07
4.54,-5.95658e-08,-5.15678e-07,-1.20931e-06,4.49872e-07
4.55,5.64976e-08,-5.07405e-07,-1.21845e-06,4.30186e-07
4.56,3.17409e-08,-4.60323e-07,-1.2587e-06,4.41348e-07
4.57,4.55197e-08,-4.44903e-07,-1.28275e-06,4.44444e-07
4.58,-1.14092e-09,-4.30609e-07,-1.2216e-06,4.45002e-07
4.59,-1.43289e-07,-2.72926e-07,-1.15189e-06,4.46548e-07
4.6,-1.21876e-07,-1.89166e-07,-1.21699e-06,4.3595e-07
4.61,-2.33428e-08,-2.78745e-07,-1.20064e-06,4.38678e-07
4.62,3.06444e-08,-2.29457e-07,-1.10352e-06,4.4696e-07
4.63,1.04957e-08,-2.03562e-07,-1.07802e-06,4.4522e-07
4.64,-6.29039e-08,-1.39581e-07,-1.12354e-06,4.51028e-07
4.65,-6.89951e-08,-1.38168e-07,-1.20414e-06,4.37483e-07
4.66,1.65083e-09,-1.23391e-07,-1.1915e-06,4.40056e-07
4.67,8.68642e-09,2.96268e-08,-1.3086e-06,4.44283e-07
4.68,-1.35973e-08,-9.74273e-08,-1.31798e-06,4.37895e-07
4.69,1.18601e-08,-2.03533e-07,-1.36373e-06,4.47012e-07
4.7,-3.70259e-08,-2.72924e-07,-1.33688e-06,4.45609e-07
4.71,-7.99215e-08,-2.46198e-07,-1.36371e-06,4.42284e-07
4.72,-1.25045e-07,-2.82459e-07,-1.46062e-06,4.44743e-07
4.73,-1.00638e-07,-1.79884e-07,-1.32549e-06,4.38669e-07
4.74,-2.07279e-07,-2.38926e-07,-1.30603e-06,4.39318e-07
4.75,-2.36343e-07,-3.0823e-07,-1.30985e-06,4.37717e-07
4.76,-2.23507e-07,-3.19519e-07,-1.21131e-06,4.36888e-07
4.77,-1.18929e-07,-2.47412e-07,-1.33773e-06,4.32382e-07
4.78,-1.44521e-07,-1.96086e-07,-1.3859e-06,4.40139e-07
4.79,-1.19066e-07,-1.09216e-07,-1.45317e-06,4.3231e-07
4.8,-1.59514e-07,-1.98277e-07,-1.42364e-06,4.35359e-07
4.81,-2.33226e-07,-1.94414e-07,-1.42296e-06,4.4039e-07
4.82,-2.7256e-07,-1.27261e-07,-1.37442e-06,4.26223e-07
4.83,-3.92327e-07,-9.93381e-08,-1.28424e-06,4.39319e-07
4.84,-4.53615e-07,-5.91952e-08,-1.1959e-06,4.3145e-07
4.85,-5.00863e-07,-9.74769e-08,-1.12732e-06,4.26704e-07
4.86,-5.20727e-07,-6.9833e-08,-1.16303e-06,4.28426e-07
4.87,-5.65353e-07,-2.27068e-07,-1.13444e-06,4.3497e-07
4.88,-6.11265e-07,-3.98623e-07,-1.12986e-06,4.2243e-07
4.89,-6.54016e-07,-3.79612e-07,-1.12899e-06,4.32611e-07
4.9,-6.34694e-07,-3.15402e-07,-1.11698e-06,4.33618e-07
4.91,-6.5274e-07,-3.91667e-07,-1.08089e-06,4.35489e-07
4.92,-7.9413e-07,-3.45429e-07,-1.1699e-06,4.25274e-07
4.93,-8.65336e-07,-2.87902e-07,-1.19123e-06,4.23812e-07
4.94,-8.00937e-07,-4.07544e-07,-1.16754e-06,4.26736e-07
4.95,-7.49395e-07,-4.22219e-07,-1.21312e-06,4.26625e-07
4.96,-8.18338e-07,-4.04157e-07,-1.18416e-06,4.26275e-07
4.97,-8.16906e-07,-4.99723e-07,-1.11744e-06,4.2449e-07
4.98,-8.45731e-07,-5.73058e-07,-1.07442e-06,4.30962e-07
4.99,-8.36542e-07,-6.23436e-07,-1.18518e-06,4.22555e-07
5,-9.09359e-07,-5.59357e-07,-1.14138e-06,4.17269e-07
5.01,-8.61115e-07,-4.50605e-07,-1.11358e-06,4.16523e-07
5.02,-8.76154e-07,-4.08246e-07,-1.20647e-06,4.28041e-07
5.03,-1.0026e-06,-3.72709e-07,-1.13754e-06,4.25847e-07
5.04,-9.23326e-07,-4.63282e-07,-1.15105e-06,4.23724e-07
5.05,-9.47785e-07,-3.55703e-07,-1.13875e-06,4.25529e-07
5.06,-9.38803e-07,-3.71152e-07,-1.10442e-06,4.24942e-07
5.07,-9.07683e-07,-2.65542e-07,-1.04858e-06,4.23113e-07
5.08,-9.21719e-07,-3.07335e-07,-9.85407e-07,4.26857e-07
5.09,-8.15728e-07,-4.7311e-07,-9.02885e-07,4.17429e-07
5.1,-8.1125e-07,-4.89768e-07,-9.04376e-07,4.26991e-07
5.11,-8.46452e-07,-4.48359e-07,-8.40429e-07,4.22065e-07
5.12,-9.16421e-07,-4.99736e-07,-8.34352e-07,4.22653e-07
5.13,-8.59471e-07,-5.09489e-07,-8.62418e-07,4.24771e-07
5.14,-8.95457e-07,-5.84031e-07,-8.24315e-07,4.20341e-07
5.15,-9.33613e-07,-5.91302e-07,-8.75967e-07,4.21966e-07
5.16,-8.44858e-07,-6.3584e-07,-9.44897e-07,4.23997e-07
5.17,-8.27193e-07,-5.43083e-07,-8.90835e-07,4.27745e-07
5.18,-8.57049e-07,-5.52438e-07,-7.43905e-07,4.19403e-07
5.19,-7.83661e-07,-5.70059e-07,-7.67653e-07,4.16956e-07
5.2,-8.20745e-07,-5.96041e-07,-7.51096e-07,4.24816e-07
5.21,-7.86176e-07,-5.51029e-07,-7.23624e-07,4.20731e-07
5.22,-8.63946e-07,-6.59413e-07,-7.66195e-07,4.23832e-07
5.23,-9.42443e-07,-7.0436e-07,-7.0538e-07,4.22569e-07
5.24,-8.89345e-07,-6.25932e-07,-6.89334e-07,4.16145e-07
5.25,-8.8485e-07,-6.03301e-07,-6.92747e-07,4.23665e-07
5.26,-8.60115e-07,-6.75992e-07,-5.93325e-07,4.27134e-07
5.27,-8.82322e-07,-6.47487e-07,-7.03397e-07,4.28136e-07
5.28,-9.25871e-07,-6.18883e-07,-6.92348e-07,4.2674e-07
5.29,-9.33469e-07,-5.58993e-07,-6.56032e-07,4.23302e-07
5.3,-1.00041e-06,-5.46068e-07,-5.89972e-07,4.18971e-07
5.31,-1.02781e-06,-5.02948e-07,-6.0789e-07,4.21167e-07
5.32,-1.00511e-06,-4.45154e-07,-5.56524e-07,4.22056e-07
5.33,-9.85699e-07,-4.86145e-07,-5.1469e-07,4.24565e-07
5.34,-9.85704e-07,-5.59644e-07,-4.64768e-07,4.19314e-07
5.35,-9.73595e-07,-6.08407e-07,-4.88742e-07,4.14035e-07
5.36,-9.24807e-07,-6.98951e-07,-5.35134e-07,4.20305e-07
5.37,-9.25016e-07,-6.71309e-07,-4.3599e-07,4.24499e-07
5.38,-9.99221e-07,-5.87452e-07,-4.50053e-07,4.19293e-07
5.39,-8.5571e-07,-5.3841e-07,-4.62394e-07,4.18611e-07
5.4,-8.28466e-07,-7.06413e-07,-5.67439e-07,4.22146e-07
5.41,-9.33416e-07,-7.10856e-07,-5.91513e-07,4.20904e-07
5.42,-8.65155e-07,-8.29978e-07,-6.32638e-07,4.23237e-07
5.43,-9.2145e-07,-8.7651e-07,-5.68231e-07,4.20442e-07
5.44,-9.03381e-07,-8.80805e-07,-6.15074e-07,4.15945e-07
5.45,-8.84688e-07,-9.00083e-07,-7.40281e-07,4.22942e-07
5.46,-9.10678e-07,-9.37551e-07,-7.4031e-07,4.17429e-07
5.47,-9.40257e-07,-9.68554e-07,-7.32944e-07,4.20829e-07
5.48,-1.00773e-06,-9.47732e-07,-7.29106e-07,4.24773e-07
5.49,-9.14199e-07,-8.80114e-07,-7.13047e-07,4.2424e-07
5.5,-9.06079e-07,-9.58015e-07,-7.74357e-07,4.23188e-07
5.51,-9.68378e-07,-9.93485e-07,-7.71003e-07,4.17982e-07
5.52,-9.35022e-07,-8.92731e-07,-7.65472e-07,4.1828e-07
5.53,-9.99889e-07,-8.76076e-07,-7.79957e-07,4.21136e-07
5.54,-1.00319e-06,-9.20659e-07,-6.8604e-07,4.28716e-07
5.55,-9.53625e-07,-9.51805e-07,-5.87451e-07,4.21098e-07
5.56,-9.66165e-07,-9.34079e-07,-4.36737e-07,4.21845e-07
5.57,-9.64315e-07,-8.93423e-07,-4.5819e-07,4.25053e-07
5.58,-1.11704e-06,-8.30362e-07,-4.72014e-07,4.26282e-07
5.59,-1.13481e-06,-8.4842e-07,-5.40642e-07,4.14808e-07
5.6,-1.08596e-06,-9.31491e-07,-5.03794e-07,4.14335e-07
5.61,-1.14793e-06,-8.72917e-07,-5.46877e-07,4.19509e-07
5.62,-1.14804e-06,-8.87222e-07,-5.35369e-07,4.11527e-07
5.63,-1.16164e-06,-8.4482e-07,-4.29338e-07,4.10558e-07
5.64,-1.07766e-06,-9.09273e-07,-4.80349e-07,4.13844e-07
5.65,-1.03314e-06,-9.47058e-07,-5.21983e-07,4.13605e-07
5.66,-1.04178e-06,-9.78706e-07,-4.74641e-07,4.23719e-07
5.67,-1.00579e-06,-1.0394e-06,-4.53071e-07,4.16979e-07
5.68,-9.05445e-07,-9.55422e-07,-5.96274e-07,4.24078e-07
5.69,-8.54093e-07,-9.58928e-07,-6.96592e-07,4.2267e-07
5.7,-9.16172e-07,-1.0426e-06,-6.10213e-07,4.23278e-07
5.71,-1.06174e-06,-1.04105e-06,-5.32357e-07,4.25489e-07
5.72,-1.01776e-06,-1.02989e-06,-5.48428e-07,4.20009e-07
5.73,-1.09469e-06,-1.03524e-06,-5.10359e-07,4.19801e-07
5.74,-1.04193e-06,-9.71352e-07,-5.2939e-07,4.15147e-07
5.75,-9.81569e-07,-1.01617e-06,-5.30717e-07,4.20716e-07
5.76,-9.25387e-07,-1.04531e-06,-5.21045e-07,4.24639e-07
5.77,-8.66319e-07,-1.00608e-06,-4.64774e-07,4.2423e-07
5.78,-9.0191e-07,-9.99286e-07,-4.84019e-07,4.2133e-07
5.79,-8.85409e-07,-8.90721e-07,-5.27669e-07,4.20954e-07
5.8,-9.23811e-07,-8.08748e-07,-5.19627e-07,4.15724e-07
5.81,-8.66191e-07,-7.54506e-07,-4.47729e-07,4.18062e-07
5.82,-8.44681e-07,-7.55376e-07,-3.4382e-07,4.22994e-07
5.83,-7.98074e-07,-7.18848e-07,-2.9119e-07,4.22776e-07
5.84,-7.96571e-07,-8.23852e-07,-3.78533e-07,4.26397e-07
5.85,-7.57283e-07,-8.30044e-07,-3.40213e-07,4.27279e-07
5.86,-7.47761e-07,-8.04797e-07,-2.93096e-07,4.24738e-07
5.87,-7.94299e-07,-7.90909e-07,-2.33067e-07,4.26598e-07
5.88,-7.64079e-07,-7.10323e-07,-1.72832e-07,4.19974e-07
5.89,-7.46459e-07,-6.56288e-07,-1.57509e-07,4.26449e-07
5.9,-6.33503e-07,-6.17301e-07,-1.06475e-07,4.28043e-07
5.91,-6.98916e-07,-6.50431e-07,-1.22571e-07,4.31278e-07
5.92,-7.7645e-07,-6.96505e-07,-1.1611e-07,4.26909e-07
5.93,-7.83985e-07,-6.74542e-07,-1.39015e-07,4.26602e-07
5.94,-7.28734e-07,-7.69004e-07,-2.24459e-07,4.24675e-07
5.95,-7.07027e-07,-7.02103e-07,-1.86167e-07,4.28518e-07
5.96,-6.5131e-07,-8.61911e-07,-1.17477e-07,4.27383e-07
5.97,-7.39535e-07,-8.56472e-07,-1.70278e-07,4.36609e-07
5.98,-7.55651e-07,-9.42676e-07,-2.331e-07,4.2631e-07
5.99,-8.18687e-07,-8.75352e-07,-2.23668e-07,4.26888e-07
6,-8.81171e-07,-8.88181e-07,-3.29424e-07,4.18459e-07
6.01,-9.19141e-07,-8.77383e-07,-4.60501e-07,4.24867e-07
6.02,-9.48498e-07,-8.77048e-07,-3.66548e-07,4.19887e-07
6.03,-9.21824e-07,-8.20618e-07,-3.93537e-07,4.26168e-07
6.04,-9.17305e-07,-7.50651e-07,-4.16908e-07,4.16464e-07
6.05,-9.3387e-07,-6.55667e-07,-3.48482e-07,4.26006e-07
6.06,-9.42186e-07,-6.92623e-07,-3.22889e-07,4.15449e-07
6.07,-8.93062e-07,-6.28713e-07,-3.56754e-07,4.17224e-07
6.08,-8.54319e-07,-6.13001e-07,-4.89933e-07,4.1753e-07
6.09,-9.35324e-07,-6.05093e-07,-5.64388e-07,4.19889e-07
6.1,-8.46777e-07,-5.92132e-07,-5.34484e-07,4.25768e-07
6.11,-8.70233e-07,-6.40513e-07,-5.96869e-07,4.21656e-07
6.12,-8.28244e-07,-6.03856e-07,-6.27975e-07,4.25196e-07
6.13,-8.38407e-07,-5.63684e-07,-6.43837e-07,4.208e-07
6.14,-7.87806e-07,-4.95579e-07,-7.00319e-07,4.23952e-07
6.15,-7.66354e-07,-4.29028e-07,-7.91653e-07,4.28127e-07
6.16,-7.29725e-07,-4.19388e-07,-8.36246e-07,4.24739e-07
6.17,-6.92173e-07,-4.72318e-07,-8.77809e-07,4.30391e-07
6.18,-7.11857e-07,-3.1215e-07,-8.75655e-07,4.28057e-07
6.19,-6.91746e-07,-2.74321e-07,-7.89057e-07,4.2848e-07
6.2,-7.13447e-07,-3.11171e-07,-8.29619e-07,4.35731e-07
6.21,-6.65832e-07,-3.54106e-07,-8.11372e-07,4.31563e-07
6.22,-6.67349e-07,-3.90602e-07,-8.98855e-07,4.29106e-07
6.23,-7.0781e-07,-3.93675e-07,-9.51615e-07,4.31185e-07
6.24,-6.49756e-07,-4.41539e-07,-8.65749e-07,4.28558e-07
6.25,-6.73406e-07,-4.97939e-07,-8.12687e-07,4.33382e-07
6.26,-6.16966e-07,-6.00041e-07,-7.98287e-07,4.33576e-07
6.27,-6.18319e-07,-6.18268e-07,-8.49068e-07,4.31993e-07
6.28,-6.4017e-07,-5.85082e-07,-8.16644e-07,4.32959e-07
6.29,-6.76716e-07,-5.44357e-07,-8.485e-07,4.32182e-07
6.3,-7.02238e-07,-4.49319e-07,-8.51383e-07,4.32965e-07
6.31,-5.91503e-07,-4.51777e-07,-8.30669e-07,4.22464e-07
6.32,-6.3282e-07,-4.76746e-07,-9.06874e-07,4.32373e-07
6.33,-6.52009e-07,-4.38472e-07,-8.45549e-07,4.31218e-07
6.34,-5.4563e-07,-4.68681e-07,-8.82219e-07,4.31088e-07
6.35,-4.91265e-07,-4.97373e-07,-7.98926e-07,4.34526e-07
6.36,-5.50338e-07,-5.52479e-07,-8.27923e-07,4.36487e-07
6.37,-5.77967e-07,-4.71883e-07,-8.97556e-07,4.31354e-07
6.38,-5.28415e-07,-4.48935e-07,-9.8629e-07,4.33927e-07
6.39,-4.40638e-07,-3.7252e-07,-1.14191e-06,4.3117e-07
6.4,-4.44734e-07,-3.4205e-07,-1.0426e-06,4.31965e-07
6.41,-4.6436e-07,-2.60072e-07,-1.03463e-06,4.40357e-07
6.42,-4.5783e-07,-2.22321e-07,-1.04142e-06,4.38221e-07
6.43,-4.51712e-07,-1.14128e-07,-1.14456e-06,4.35111e-07
6.44,-5.89007e-07,-1.22439e-07,-1.0959e-06,4.39551e-07
6.45,-5.42535e-07,-9.52098e-08,-1.1289e-06,4.31281e-07
6.46,-5.90924e-07,-2.23269e-07,-1.17857e-06,4.30928e-07
6.47,-6.30757e-07,-3.28519e-07,-1.13203e-06,4.31862e-07
6.48,-4.80017e-07,-3.89429e-07,-1.04586e-06,4.29741e-07
6.49,-3.61822e-07,-2.9115e-07,-1.0162e-06,4.31027e-07
6.5,-3.68399e-07,-3.28291e-07,-9.06115e-07,4.34056e-07
6.51,-3.79744e-07,-3.06885e-07,-9.15349e-07,4.37699e-07
6.52,-4.37061e-07,-2.72457e-07,-8.33809e-07,4.30033e-07
6.53,-4.50228e-07,-2.55065e-07,-9.48991e-07,4.34539e-07
6.54,-4.98547e-07,-1.63292e-07,-9.15939e-07,4.34977e-07
6.55,-4.57216e-07,-1.40214e-07,-8.38854e-07,4.28558e-07
6.56,-4.29566e-07,-1.36303e-07,-7.74905e-07,4.32374e-07
6.57,-3.6085e-07,-1.32742e-07,-8.40406e-07,4.3347e-07
6.58,-3.63054e-07,-8.89174e-08,-8.71303e-07,4.35078e-07
6.59,-4.79273e-07,-1.6817e-07,-8.03321e-07,4.37644e-07
6.6,-5.57091e-07,-1.86892e-07,-7.75235e-07,4.30044e-07
6.61,-5.10785e-07,-1.71179e-07,-6.00837e-07,4.32901e-07
6.62,-4.51886e-07,-1.50178e-07,-6.64341e-07,4.29488e-07
6.63,-5.09944e-07,-1.30895e-07,-6.84147e-07,4.31299e-07
6.64,-5.31331e-07,-2.15904e-08,-7.04851e-07,4.28745e-07
6.65,-4.93345e-07,-8.5903e-08,-6.96351e-07,4.37144e-07
6.66,-4.22745e-07,5.41241e-09,-7.12711e-07,4.33803e-07
6.67,-4.45115e-07,7.43401e-09,-6.72391e-07,4.39444e-07
6.68,-4.11612e-07,1.19121e-07,-7.07913e-07,4.32703e-07
6.69,-4.28549e-07,1.50906e-07,-7.64411e-07,4.40231e-07
6.7,-3.87635e-07,1.84025e-08,-7.65358e-07,4.35128e-07
6.71,-3.55498e-07,4.59522e-08,-7.30803e-07,4.36167e-07
6.72,-3.18165e-07,3.55223e-08,-8.0936e-07,4.40667e-07
6.73,-3.04483e-07,8.40605e-08,-8.02452e-07,4.44073e-07
6.74,-1.93507e-07,1.22665e-07,-7.13531e-07,4.43019e-07
6.75,-2.56626e-07,1.80204e-07,-7.80006e-07,4.35552e-07
6.76,-2.75519e-07,2.0164e-07,-7.42479e-07,4.4053e-07
6.77,-2.1497e-07,1.09284e-07,-6.93645e-07,4.37198e-07
6.78,-1.73427e-07,8.63404e-08,-7.22561e-07,4.37127e-07
6.79,-1.58967e-07,1.23562e-07,-7.24196e-07,4.38166e-07
6.8,-1.04334e-07,1.20789e-07,-8.22193e-07,4.39639e-07
6.81,-6.05043e-08,9.44804e-08,-7.94774e-07,4.39937e-07
6.82,-6.99087e-08,5.89731e-08,-7.70268e-07,4.40968e-07
6.83,-2.89033e-08,5.0572e-08,-7.81453e-07,4.45159e-07
6.84,1.21876e-08,5.14498e-08,-7.27798e-07,4.45654e-07
6.85,-3.95237e-08,1.45017e-07,-6.39634e-07,4.43408e-07
6.86,2.09324e-08,2.30568e-07,-7.30441e-07,4.43181e-07
6.87,-1.12936e-08,2.15981e-07,-7.45995e-07,4.45499e-07
6.88,-4.52061e-08,2.09218e-07,-7.29956e-07,4.49069e-07
6.89,3.67445e-08,2.98502e-07,-7.52267e-07,4.45694e-07
6.9,1.23996e-07,2.3216e-07,-7.74629e-07,4.42547e-07
6.91,9.54981e-08,1.85718e-07,-8.26279e-07,4.40646e-07
6.92,1.0382e-07,2.77807e-07,-8.83717e-07,4.44863e-07
6.93,1.37599e-07,2.57497e-07,-8.92843e-07,4.46338e-07
6.94,9.39538e-08,2.31729e-07,-7.74237e-07,4.34674e-07
6.95,1.6129e-07,2.33715e-07,-7.48447e-07,4.41563e-07
6.96,9.8607e-08,2.01723e-07,-7.46439e-07,4.38271e-07
6.97,1.0389e-07,1.79784e-07,-7.09904e-07,4.37345e-07
6.98,-4.22484e-08,1.41275e-07,-7.81539e-07,4.3659e-07
6.99,-9.97413e-08,9.3626e-08,-8.18824e-07,4.40198e-07
7,-4.42738e-08,-4.46419e-08,-8.36833e-07,4.35345e-07
7.01,6.29185e-08,-4.02012e-08,-8.69829e-07,4.34575e-07
7.02,9.01819e-08,-7.25866e-08,-8.31629e-07,4.45021e-07
7.03,5.47664e-08,-9.5291e-08,-8.2802e-07,4.36113e-07
7.04,6.59312e-08,-9.96398e-08,-8.96377e-07,4.47335e-07
7.05,6.28814e-09,-8.66114e-09,-9.06771e-07,4.42334e-07
7.06,7.38916e-08,-7.57877e-08,-8.05312e-07,4.46585e-07
7.07,8.47577e-08,-8.91781e-08,-7.95336e-07,4.41162e-07
7.08,-1.24291e-08,-9.94304e-08,-7.63984e-07,4.42029e-07
7.09,1.84564e-08,-1.98978e-07,-8.16969e-07,4.45524e-07
7.1,8.27376e-08,-2.63686e-07,-7.00939e-07,4.43317e-07
7.11,1.38541e-07,-3.71261e-07,-6.27521e-07,4.41438e-07
7.12,1.03198e-07,-4.51286e-07,-5.50903e-07,4.46255e-07
7.13,1.47766e-07,-3.96412e-07,-5.01107e-07,4.39048e-07
7.14,1.82711e-07,-3.74672e-07,-5.08182e-07,4.42835e-07
7.15,6.95823e-08,-2.43182e-07,-5.31289e-07,4.39413e-07
7.16,-8.8259e-08,-2.87123e-07,-5.53083e-07,4.43236e-07
7.17,-9.49876e-08,-2.2083e-07,-5.03323e-07,4.35769e-07
7.18,-9.326e-08,-2.26294e-07,-5.29557e-07,4.33081e-07
7.19,1.43978e-08,-1.39047e-07,-5.33008e-07,4.36703e-07
7.2,9.41632e-08,-6.65187e-08,-6.11625e-07,4.43976e-07
7.21,-1.55522e-08,-2.59928e-08,-6.33856e-07,4.45502e-07
7.22,5.23541e-08,-9.64302e-08,-6.61567e-07,4.3358e-07
7.23,2.64963e-08,-1.20975e-07,-6.12573e-07,4.40952e-07
7.24,4.82251e-09,-2.90108e-07,-5.55066e-07,4.44893e-07
7.25,1.54327e-08,-2.74427e-07,-4.47901e-07,4.39581e-07
7.26,2.9308e-08,-2.66981e-07,-5.40281e-07,4.44009e-07
7.27,7.58648e-08,-2.37195e-07,-3.95567e-07,4.4855e-07
