x,y,z
-1.02254e-06,-1.44312e-06,-1.15222e-07
1.33752e-06,1.32571e-06,1.23765e-06
-6.99104e-07,-6.29081e-07,1.19156e-06
1.79011e-06,-7.9183e-07,2.26184e-07
-2.48504e-07,2.86756e-07,1.82824e-06
-1.35455e-06,-3.33549e-07,8.88529e-07
-8.52122e-07,1.89246e-06,5.53298e-07
6.63028e-07,1.05198e-06,1.15406e-06
1.41798e-06,4.94079e-07,-1.69719e-07
1.25321e-06,-1.04747e-06,1.00859e-06
-1.48545e-06,4.27305e-07,8.28854e-07
1.18738e-06,1.38748e-06,4.08133e-07
1.47236e-06,-1.63556e-06,1.29492e-07
-8.53873e-07,1.38743e-06,1.25194e-08
-3.60063e-07,4.09762e-07,1.68396e-06
1.89871e-07,-1.24909e-06,8.24584e-07
-1.43313e-06,7.15921e-07,8.2916e-07
-4.22146e-07,-1.19929e-06,9.26642e-07
-1.41609e-06,-7.32609e-07,8.14416e-07
4.76092e-07,1.67497e-06,3.2896e-07
3.65035e-07,1.16564e-06,1.23474e-06
1.80513e-06,1.28908e-06,4.72106e-07
3.2274e-07,-1.63476e-06,1.08394e-07
-5.1304e-07,3.91435e-07,1.62322e-06
2.50207e-07,5.65999e-07,6.53009e-07
1.16467e-06,-8.6518e-07,1.31025e-06
-6.42783e-08,-5.03755e-07,1.72564e-06
-4.86182e-07,-1.37136e-07,1.50129e-06
-1.6125e-06,1.80759e-06,9.21555e-08
1.18213e-07,1.6516e-06,8.09047e-07
1.51516e-06,1.50606e-06,8.95239e-07
-9.07787e-07,1.6572e-06,3.00963e-07
9.65969e-07,-1.90363e-06,3.67408e-07
4.70568e-07,-1.2638e-06,1.10493e-06
-1.57023e-06,1.73585e-07,5.09987e-07
-8.25278e-07,9.87097e-07,9.07087e-07
7.36049e-08,-6.68107e-07,1.48315e-06
4.14388e-07,-3.84515e-07,1.71443e-06
1.29433e-06,-1.09084e-06,1.27424e-06
1.33323e-06,-9.86629e-08,1.08594e-06
-1.57971e-06,8.8722e-07,7.26021e-07
-1.78234e-06,1.09244e-06,1.32321e-07
1.34227e-06,2.26942e-07,7.22467e-07
1.32525e-06,-1.0142e-06,7.62774e-07
-6.11947e-07,3.08958e-07,2.93469e-07
-1.31246e-06,1.36536e-06,1.14352e-06
1.5134e-06,-1.37163e-06,5.7521e-07
1.63625e-06,3.9271e-07,6.25223e-07
1.03916e-06,-9.03367e-07,4.52977e-07
-1.51103e-06,-3.41565e-07,1.0131e-06
-5.9788e-09,3.17273e-07,1.55503e-06
-1.61123e-06,1.77023e-06,1.37701e-08
5.81873e-07,4.66806e-07,1.52354e-06
1.475e-06,-1.57933e-06,2.59908e-09
-1.30975e-06,-1.04751e-06,9.87231e-07
-1.49517e-06,1.63615e-06,1.57353e-07
-1.42178e-06,-1.32818e-06,3.59024e-07
-1.69933e-06,-1.5926e-06,5.09905e-07
-1.22791e-06,-1.44231e-06,1.00025e-06
1.20217e-06,-1.14154e-06,1.31597e-06
-8.40347e-07,9.96311e-07,9.98951e-08
1.87082e-06,-6.02346e-07,-1.45863e-07
-1.72228e-06,-1.88013e-06,2.02854e-08
3.84496e-07,1.75023e-06,6.79136e-07
7.7209e-07,-9.87121e-07,9.7162e-07
5.95927e-07,-1.16506e-06,1.38863e-06
-1.67985e-06,9.21527e-07,7.66368e-07
5.75137e-08,-4.56242e-07,1.69767e-06
2.16524e-07,-1.46101e-07,5.97257e-07
-1.26527e-06,-5.69195e-07,5.6686e-08
1.64339e-06,-1.76285e-06,-1.37996e-07
-1.51643e-06,-1.06318e-06,9.25215e-08
2.52645e-07,1.60033e-06,1.9758e-07
-3.58026e-07,-9.98257e-07,1.1739e-06
7.9585e-07,3.44497e-07,1.78953e-06
9.23011e-07,7.53976e-07,1.29577e-06
-1.07874e-06,-1.26593e-06,3.85477e-07
-6.15651e-07,1.29421e-06,9.33142e-07
-3.9933e-07,-1.25101e-06,1.33517e-06
-9.42349e-07,-1.58423e-06,9.93731e-07
1.64143e-06,1.98033e-07,-2.05674e-08
-1.36059e-06,-1.02609e-06,1.15742e-06
1.37034e-06,1.38177e-06,3.77779e-07
1.10836e-06,-1.82652e-06,5.07841e-08
-1.4162e-06,1.44872e-06,1.09405e-06
1.22156e-06,-1.7162e-06,4.40936e-07
-7.77371e-07,5.08733e-07,1.36119e-06
-3.98278e-07,1.18628e-06,1.03519e-07
-1.89681e-06,1.81572e-06,3.06738e-08
-3.83323e-07,9.47479e-07,5.12859e-07
-9.46136e-07,-1.58175e-06,6.37908e-07
1.63305e-06,1.00643e-06,9.80567e-08
-9.94653e-07,-1.33892e-06,3.49853e-07
1.21845e-06,1.22677e-06,6.69604e-07
7.3691e-07,-1.32931e-06,1.18761e-06
-1.22476e-06,3.62484e-07,1.80342e-07
9.70531e-07,6.97274e-07,9.99671e-07
-2.26231e-07,-4.18779e-07,1.68284e-06
7.986e-07,1.95074e-07,1.37049e-06
1.78442e-06,1.71993e-06,2.99454e-07
-1.77043e-06,-1.77205e-06,4.76501e-07
2.06924e-07,4.30204e-07,1.43536e-06
-1.35059e-06,-2.45481e-08,4.69661e-07
1.19673e-06,-1.43488e-06,7.20747e-07
-1.18473e-06,8.6601e-07,1.23919e-06
1.01154e-06,-1.90897e-07,1.51882e-06
1.51673e-06,-1.66339e-06,5.60964e-07
-1.43148e-06,1.54368e-06,1.02108e-06
-9.15718e-07,1.62795e-06,8.44411e-07
-5.51716e-07,6.6524e-07,1.25359e-06
-1.48778e-06,1.36857e-06,9.19988e-07
1.62871e-06,1.72644e-06,7.16526e-07
-1.16282e-06,1.86535e-06,8.28643e-08
-1.40527e-06,8.99835e-07,4.97739e-07
9.7212e-07,-9.20817e-07,1.30905e-06
1.3137e-06,1.30439e-06,6.08012e-07
-1.36381e-06,1.34752e-06,7.39118e-07
-1.69611e-06,-2.49054e-07,-7.3643e-10
1.07825e-06,-4.9638e-07,8.82864e-07
8.64685e-07,1.19953e-06,9.40893e-07
-1.28065e-06,9.3822e-07,9.45895e-07
-4.54358e-07,1.45189e-06,1.18728e-06
4.93685e-07,9.93971e-08,1.64021e-06
-1.14574e-06,7.81956e-07,1.12656e-06
4.0664e-07,-9.30606e-07,8.2306e-07
-1.22382e-06,1.57318e-06,6.415e-07
-1.60246e-06,-1.58859e-06,7.8541e-07
-5.39772e-07,1.68758e-06,1.33544e-08
-1.25498e-07,1.18032e-06,3.7891e-07
-1.36002e-06,9.15159e-07,8.51238e-07
1.56368e-06,-2.23362e-07,-1.52197e-07
6.04549e-07,1.44892e-06,-5.71069e-08
-9.38495e-07,1.35432e-06,1.43841e-06
7.56968e-07,1.85567e-06,6.01612e-07
5.13205e-07,-2.44235e-07,1.83444e-06
1.36872e-08,-7.86445e-08,1.81852e-06
-2.31388e-07,7.07164e-07,1.63794e-06
2.68606e-07,-4.07441e-07,1.65348e-06
5.95783e-07,-1.10766e-07,1.24478e-06
1.1139e-06,1.01815e-06,1.33523e-06
1.50509e-06,1.59601e-06,2.75008e-07
1.29974e-06,1.31458e-06,1.02399e-06
1.66093e-06,-8.28981e-07,2.62444e-07
1.21458e-06,9.56355e-07,1.10884e-06
3.78018e-07,1.19497e-06,1.06265e-06
2.29816e-07,-4.20242e-07,5.15548e-07
7.39308e-07,-7.22624e-07,1.1313e-06
-4.02163e-07,9.39978e-07,8.61788e-07
-6.99605e-07,1.5715e-06,2.96103e-07
-9.02172e-07,-8.88495e-07,1.31304e-06
1.18211e-06,-1.14567e-06,1.1087e-06
-1.06239e-06,-1.30487e-06,9.50569e-07
-8.22103e-07,7.00255e-07,1.38846e-06
-8.45805e-07,5.94299e-07,1.39921e-06
-6.43972e-07,5.21947e-07,1.3529e-06
5.87303e-07,-8.20815e-07,1.0533e-06
-2.43278e-07,-1.10543e-06,1.27188e-06
-1.60895e-06,1.48912e-06,2.40816e-07
-1.63218e-07,-1.8017e-07,1.65936e-06
-1.08815e-06,-4.43074e-07,1.36072e-06
-1.68349e-06,6.22651e-08,-1.37524e-07
1.79506e-06,1.66161e-06,-1.14605e-07
1.82714e-06,-1.70428e-06,-9.71851e-09
-8.30885e-07,1.72299e-08,1.59663e-06
-1.27681e-06,2.89626e-07,6.44756e-07
1.61554e-06,-1.22426e-07,8.83235e-07
1.17865e-06,1.61404e-06,4.49421e-07
-1.36515e-06,-8.44299e-07,8.28286e-07
-4.68486e-07,-1.91016e-07,3.14922e-07
9.17933e-07,1.0879e-06,1.4178e-06
1.62355e-07,3.99926e-07,1.83852e-06
-5.38038e-08,8.26121e-07,7.19097e-07
5.16837e-07,1.54911e-06,4.03242e-07
-1.64048e-06,-6.64044e-07,3.8758e-07
6.86077e-07,6.79748e-07,4.42653e-07
-1.36685e-06,-3.90463e-07,1.11318e-06
1.00108e-06,1.10221e-07,1.48438e-06
1.71382e-07,6.73615e-07,1.69748e-08
-1.85558e-06,1.84361e-06,3.43481e-07
-1.11743e-06,1.58277e-07,1.03174e-06
-4.6642e-07,5.94209e-07,1.26193e-06
1.1405e-08,-7.13174e-07,1.70977e-06
4.87194e-07,-1.7327e-07,1.15323e-06
-3.02421e-07,-7.27463e-08,1.66647e-06
-1.41083e-06,-1.28419e-06,5.89974e-08
1.25011e-06,1.23005e-06,7.68098e-08
6.58895e-08,-1.76281e-07,1.58991e-06
6.7122e-07,1.01155e-06,5.10316e-07
7.96635e-07,1.71048e-07,8.28139e-07
-1.08225e-06,1.10913e-06,9.39492e-07
-8.19646e-07,1.15408e-06,8.17909e-07
-1.1624e-06,1.1432e-06,1.06244e-06
6.51894e-08,1.57484e-06,1.06285e-06
-7.04553e-07,9.14431e-07,3.16029e-07
5.40233e-07,-4.31073e-07,1.55036e-06
1.49859e-06,1.80796e-06,6.67139e-07
2.79993e-07,8.41328e-07,1.47518e-06
6.5849e-07,1.27231e-06,3.45423e-08
-5.13736e-07,1.18176e-06,4.11688e-08
5.43156e-07,-8.79758e-07,1.33211e-06
-1.20641e-06,-1.38764e-06,1.18796e-06
-1.18548e-07,8.43111e-07,1.16718e-06
1.52159e-06,-1.32231e-06,5.06322e-07
-1.03355e-06,-3.81985e-07,7.20588e-07
-3.94839e-07,2.64177e-07,1.58633e-06
-1.69441e-06,1.64015e-06,6.94181e-07
1.39455e-06,9.17617e-07,1.31858e-07
4.81651e-07,-1.44128e-06,7.4471e-07
4.98956e-08,3.96919e-07,1.74292e-06
1.0822e-06,2.64362e-07,1.27824e-06
-1.42207e-08,-1.59514e-06,-1.58575e-07
1.18157e-06,1.16179e-07,1.41784e-06
9.65386e-07,1.0845e-06,1.37151e-06
-1.60138e-06,-1.6387e-06,7.51554e-07
-7.06041e-07,-7.25579e-07,1.07697e-06
-1.56241e-07,3.35928e-07,1.78651e-06
-8.25062e-07,-1.20208e-06,1.18122e-06
-1.1912e-06,-1.62249e-06,4.34492e-07
6.00299e-07,-1.33091e-06,4.7878e-07
1.43053e-06,-1.74355e-06,-1.13052e-07
7.31051e-07,9.35505e-07,1.03761e-06
-4.77797e-07,-5.47067e-07,1.86932e-06
6.61024e-07,2.82235e-07,1.57945e-06
9.16146e-08,-2.01921e-07,-1.16389e-07
-8.95306e-07,3.42116e-07,7.38525e-07
7.87856e-07,-2.99272e-08,1.69291e-06
1.02608e-06,-8.57753e-07,1.50528e-06
4.08151e-07,-2.98706e-07,1.20441e-06
5.57724e-07,1.48458e-06,8.06503e-07
3.93233e-07,5.13609e-07,1.78139e-06
1.04713e-06,-1.4616e-06,2.78493e-07
1.12461e-06,-1.0843e-06,1.26366e-06
1.18144e-06,3.38775e-07,1.02881e-06
-1.46172e-06,-1.15638e-06,1.15566e-06
-1.22273e-07,1.1854e-06,9.75368e-07
-4.71713e-07,1.62194e-06,1.79115e-07
-7.49916e-07,-8.88829e-07,5.96481e-08
-1.17451e-06,1.30831e-06,1.86693e-07
-5.41149e-07,2.34432e-07,1.55997e-06
9.31833e-07,-1.58309e-06,2.52268e-07
-3.14414e-07,-1.77154e-07,1.86594e-06
-1.18552e-06,-3.11739e-07,1.1198e-06
1.62174e-06,1.329e-06,1.68441e-07
-9.6419e-07,-1.00225e-06,1.17529e-06
1.37495e-06,-1.38699e-06,1.06593e-06
7.44004e-08,1.48089e-06,3.93843e-08
-1.06189e-06,9.76452e-07,9.28913e-07
1.0985e-07,1.40638e-06,2.00549e-07
-1.25089e-06,5.06132e-08,5.19204e-07
-1.04524e-06,1.79253e-06,5.61072e-08
1.27636e-06,5.0284e-07,9.36245e-07
1.34433e-06,1.61211e-06,7.42357e-08
-1.35573e-06,-5.04793e-07,1.77394e-07
7.28003e-07,1.8694e-07,1.10454e-06
6.23598e-07,-3.07784e-08,4.56507e-07
7.30509e-07,-1.405e-06,2.79241e-07
2.68156e-07,1.40162e-06,7.86308e-07
-1.01523e-06,3.12502e-07,1.20737e-06
-1.42093e-06,1.61554e-06,7.05054e-07
-1.59967e-06,-1.59634e-06,3.29578e-08
-6.45225e-07,2.53519e-07,1.45375e-06
6.67212e-07,-1.5666e-06,1.06078e-06
1.31775e-06,1.29758e-06,7.5524e-07
-1.60586e-06,-5.4557e-07,4.59725e-07
1.15764e-06,7.34481e-07,1.16732e-06
-6.55562e-07,-1.00589e-06,1.59285e-06
-1.69715e-06,1.01533e-07,4.72722e-07
1.74444e-06,3.68449e-07,8.49295e-07
-1.74119e-06,-9.78247e-07,-4.02516e-08
-1.96755e-07,-6.30145e-07,1.237e-06
-1.44027e-07,-1.44643e-07,1.89204e-06
-1.69348e-06,-8.43043e-07,7.03069e-07
-1.39303e-06,2.71931e-08,6.68639e-07
-2.64192e-07,-9.63948e-07,5.30413e-07
2.29695e-07,1.50937e-06,4.47753e-07
6.03426e-07,-4.95942e-07,1.74149e-06
-4.07369e-07,-1.54341e-06,-7.54472e-08
3.41792e-07,9.8441e-07,1.3531e-06
1.6051e-07,-1.03081e-06,1.31659e-06
-7.80091e-07,-1.23724e-06,6.81105e-07
1.76286e-06,-1.36015e-06,5.85107e-07
-1.32127e-07,-8.36151e-07,1.43689e-06
4.94298e-07,1.64014e-06,1.05324e-06
-4.64315e-07,2.98942e-07,3.27247e-07
-1.89669e-06,-1.7315e-06,3.5888e-07
-3.20237e-07,-8.33343e-07,7.56512e-07
-4.04226e-07,-5.4355e-08,1.64355e-06
4.38217e-07,-1.53358e-06,3.72091e-07
8.88481e-07,-1.3686e-06,1.07069e-06
1.22235e-06,1.20476e-06,1.44708e-06
4.12108e-07,1.75189e-06,2.4561e-07
-2.74338e-07,-9.14055e-09,1.58173e-06
8.37143e-07,-1.51216e-06,4.6273e-07
9.00941e-07,1.5922e-08,9.94736e-07
-1.22277e-06,-1.82873e-06,-8.78638e-09
9.75833e-07,-1.65171e-06,-8.85288e-08
1.22724e-06,-1.47175e-06,1.09294e-06
-2.44672e-07,8.2867e-07,1.67919e-06
1.20319e-06,1.18763e-07,-1.59294e-08
8.1191e-07,9.05549e-07,9.24298e-07
-2.82102e-07,1.65394e-06,9.32408e-08
-1.75105e-06,1.52555e-06,2.75946e-07
-2.20861e-07,2.01321e-07,8.61834e-07
1.04894e-06,1.05821e-06,1.14269e-06
1.32134e-06,1.15237e-06,1.41327e-07
-1.0616e-06,-1.25633e-06,9.58757e-07
1.14596e-06,-1.07721e-06,1.38772e-06
1.76524e-07,-1.47972e-07,1.82428e-06
1.50436e-06,-1.14446e-06,5.6177e-07
-8.46068e-07,9.16055e-07,1.49647e-06
-9.81731e-07,9.25588e-07,9.29174e-07
-1.0937e-06,2.03897e-07,1.43315e-06
2.27602e-07,3.09417e-07,1.23103e-06
-1.49236e-06,-1.30314e-06,8.88127e-07
8.28517e-07,5.85927e-07,5.42242e-07
6.8705e-07,8.73495e-08,6.1997e-07
-1.0638e-06,1.67827e-06,2.81331e-07
8.45325e-09,-9.88926e-08,8.78074e-07
-3.1163e-07,4.59115e-07,1.69751e-06
8.11876e-07,-1.49357e-06,7.13683e-07
-1.34971e-06,-1.53499e-06,5.41231e-07
-1.15825e-06,1.78915e-06,4.01814e-07
7.42478e-07,1.47306e-06,5.37206e-07
1.75127e-06,2.27989e-07,2.72452e-07
-1.60192e-06,-8.33228e-07,7.22218e-07
1.31136e-06,-1.60937e-06,6.6529e-07
-1.49913e-06,1.57644e-06,3.93313e-07
9.78228e-07,9.74642e-07,1.29776e-06
-1.23145e-06,9.20389e-07,1.35635e-06
-3.82437e-07,-2.17918e-08,1.57223e-06
-1.14037e-07,4.61189e-07,1.55e-06
7.96995e-07,-5.46296e-07,1.42727e-06
8.69283e-07,-1.03009e-06,1.15346e-06
-8.32716e-08,9.628e-07,1.01279e-06
-2.55607e-07,-1.05248e-06,1.20345e-06
1.54621e-06,-1.49652e-06,-1.30259e-07
-1.88225e-06,7.98777e-07,1.70083e-07
-2.04945e-07,-8.46056e-07,1.40965e-06
-1.17704e-06,-9.78305e-07,4.50268e-07
1.81895e-06,-7.72195e-07,1.642e-07
-1.75414e-06,-9.92182e-07,2.32801e-08
4.66684e-07,1.55792e-06,1.05603e-06
3.97157e-07,5.45715e-07,1.81114e-06
-8.49768e-07,1.69844e-06,7.81325e-07
4.39808e-07,7.74632e-07,1.37223e-06
2.12005e-08,1.67953e-06,1.54193e-07
-3.73639e-07,-4.80855e-07,1.53311e-06
-1.46765e-06,1.1824e-06,4.78453e-07
-4.44933e-07,-6.12941e-08,1.68832e-06
-1.57968e-06,-1.8917e-06,-9.2386e-08
1.77147e-06,1.867e-06,2.94497e-07
-7.36128e-07,-7.12959e-07,1.51988e-06
1.49772e-06,4.55585e-08,5.09044e-07
-6.34839e-07,1.45699e-06,3.12079e-07
-1.66688e-06,1.63052e-06,-1.48436e-07
1.66223e-06,1.39862e-06,7.1543e-07
1.82188e-06,-6.45031e-07,3.63044e-07
-8.18873e-07,-9.95752e-07,1.50097e-06
-1.85227e-06,1.1178e-06,3.18363e-07
-1.1508e-06,1.34378e-07,8.39765e-07
1.03878e-06,-1.57694e-06,8.41758e-07
-1.8514e-06,-1.0183e-06,2.48211e-07
4.59554e-07,-1.42742e-07,1.52085e-06
1.00945e-06,-1.25614e-06,1.23485e-06
1.40971e-06,-1.68605e-06,-1.61432e-08
-1.57322e-07,-5.02193e-07,7.99734e-07
-1.01078e-06,-5.46469e-08,1.67339e-06
-4.01982e-07,-2.97362e-07,1.65746e-06
-1.63106e-06,1.65159e-06,-9.01403e-09
1.65741e-06,-1.14842e-06,1.21319e-07
7.91014e-07,1.0225e-06,9.82178e-07
-4.89281e-07,-6.70086e-07,1.26256e-06
-1.12921e-06,-9.80848e-07,7.8211e-07
-8.12383e-07,-1.08779e-06,3.98014e-08
-9.12927e-07,7.03261e-08,1.30157e-06
1.31267e-06,-7.1556e-07,5.0279e-07
-8.79017e-07,1.08767e-06,9.50376e-07
-4.16206e-07,-9.43176e-07,1.23795e-06
1.84899e-06,-8.13821e-07,-1.31809e-07
1.80486e-06,3.86529e-07,3.6186e-07
1.70846e-06,1.63214e-06,3.82086e-08
1.46045e-07,-5.55017e-07,1.4494e-06
1.71245e-06,-1.6046e-06,7.77256e-08
-8.39158e-07,-1.71542e-06,1.99725e-07
1.7302e-06,7.75789e-07,2.58906e-07
7.74662e-07,-7.84543e-07,1.32527e-06
-9.82157e-08,1.15893e-06,-1.82335e-07
-3.04176e-07,-1.57375e-06,6.29741e-07
-1.49427e-06,-1.69993e-06,9.99663e-07
7.87762e-07,8.08676e-07,1.02166e-06
-7.64994e-07,-1.10559e-06,-8.63169e-08
-2.03017e-07,8.09178e-07,1.38441e-06
4.8143e-07,-1.63355e-06,1.14336e-07
7.05161e-07,1.12104e-06,1.03216e-06
-1.88204e-07,1.57242e-07,1.34114e-06
-1.03727e-06,1.61873e-06,5.34757e-07
-1.71178e-06,-1.80638e-06,5.57916e-07
1.38177e-06,1.1555e-06,8.89303e-07
1.60882e-06,4.13089e-07,2.9221e-07
-8.69367e-07,-1.43424e-06,1.96742e-07
-1.17534e-06,-1.15796e-06,7.52914e-07
1.596e-06,5.83934e-07,2.59202e-08
-8.0929e-07,-7.85905e-07,1.46324e-06
-1.19826e-06,7.81123e-07,3.65276e-08
1.44557e-07,-1.39844e-07,1.83272e-06
-8.46609e-07,-5.72713e-07,6.89983e-07
-8.70544e-07,-7.09054e-07,1.3924e-06
1.44422e-06,4.04813e-07,1.01212e-06
6.00915e-07,-7.58056e-07,1.824e-06
1.65265e-06,2.17702e-07,3.03344e-07
-1.19065e-06,1.10732e-06,1.12566e-06
1.61599e-07,3.91462e-07,1.6624e-06
5.71732e-08,6.53747e-07,2.15709e-07
1.69951e-06,-1.97504e-06,-9.8e-08
1.09178e-06,-1.864e-06,1.95785e-07
1.26058e-06,-1.03687e-06,1.09509e-06
-1.09273e-07,-8.04896e-07,1.30792e-06
-8.07197e-07,-1.07251e-06,4.52873e-07
-4.2718e-07,-8.76202e-08,1.13911e-06
-1.23192e-06,3.39833e-07,2.17489e-07
7.91505e-07,6.48035e-07,-2.81341e-09
-1.09864e-06,-1.21136e-06,1.52952e-07
-1.65754e-06,-1.60682e-06,6.47481e-07
-5.49236e-07,-6.43448e-07,1.49696e-06
-1.84236e-06,1.21478e-06,-1.33036e-07
-1.35055e-06,1.13443e-06,5.30062e-07
2.65011e-07,1.13131e-06,1.50505e-06
-3.26819e-07,7.6172e-07,1.79759e-06
-1.17647e-06,1.95035e-06,-1.44247e-07
-5.68359e-07,-9.93131e-07,1.35797e-06
-1.89535e-06,1.65165e-06,5.34665e-07
-1.24909e-06,1.26991e-06,-6.83221e-08
9.75424e-07,-1.38935e-06,4.11328e-07
1.48397e-06,1.71319e-06,7.77391e-07
-9.04271e-07,-1.05001e-06,1.52459e-06
1.80271e-06,-2.50292e-07,4.04115e-07
2.96788e-07,-1.63844e-06,6.24217e-07
-5.03122e-07,4.93538e-07,1.60017e-06
1.52319e-06,-1.26289e-06,3.90711e-07
9.98437e-08,7.97002e-08,1.71475e-06
1.4799e-06,-1.33317e-06,1.11462e-06
2.24939e-07,3.01736e-07,1.57083e-06
-1.71984e-06,9.03326e-07,5.8877e-08
