t,x,y,z,v
3.72,-1.28158e-06,-1.19893e-07,1.91134e-06,6.41793e-07
3.73,-1.29573e-06,-1.34935e-07,1.8803e-06,6.06154e-07
3.74,-1.35534e-06,-1.01511e-07,1.86071e-06,6.42476e-07
3.75,-1.32245e-06,-6.93079e-08,1.87922e-06,6.2114e-07
3.76,-1.32437e-06,-6.23725e-08,1.81465e-06,6.53792e-07
3.77,-1.25215e-06,-1.47682e-07,1.86659e-06,6.92535e-07
3.78,-1.25207e-06,-1.6265e-07,1.95035e-06,6.85972e-07
3.79,-1.23207e-06,-1.23655e-07,1.94021e-06,6.57785e-07
3.8,-1.22137e-06,-1.14047e-07,1.96867e-06,6.7794e-07
3.81,-1.12755e-06,-9.23443e-08,1.89976e-06,6.03704e-07
3.82,-1.12918e-06,-1.19182e-07,1.86432e-06,6.43873e-07
3.83,-1.12663e-06,-1.00187e-07,1.85544e-06,6.23625e-07
3.84,-1.14265e-06,-9.95803e-08,1.87704e-06,6.37238e-07
3.85,-1.15548e-06,-2.23161e-07,1.83769e-06,6.74765e-07
3.86,-1.17198e-06,-1.65758e-07,1.81491e-06,7.35464e-07
3.87,-1.14857e-06,-9.49476e-08,1.66355e-06,7.17277e-07
3.88,-1.12823e-06,-7.62409e-09,1.64522e-06,7.362e-07
3.89,-1.1621e-06,-3.66476e-08,1.68212e-06,7.74136e-07
3.9,-1.21511e-06,-3.93127e-08,1.61601e-06,7.57219e-07
3.91,-1.32308e-06,-4.88414e-08,1.70015e-06,7.36458e-07
3.92,-1.26924e-06,-4.18011e-08,1.76196e-06,7.13881e-07
3.93,-1.31013e-06,-1.0202e-07,1.77515e-06,6.65356e-07
3.94,-1.40687e-06,-2.13315e-07,1.88629e-06,6.81818e-07
3.95,-1.43971e-06,-2.6684e-07,1.84856e-06,6.72827e-07
3.96,-1.43475e-06,-2.98981e-07,1.91038e-06,6.83172e-07
3.97,-1.38332e-06,-3.49112e-07,1.90386e-06,6.83473e-07
3.98,-1.36045e-06,-3.77781e-07,1.9376e-06,7.07251e-07
3.99,-1.36341e-06,-3.44528e-07,1.96574e-06,6.4418e-07
4,-1.36139e-06,-3.16819e-07,2.04922e-06,6.68307e-07
4.01,-1.36411e-06,-2.89613e-07,2.05246e-06,6.77432e-07
4.02,-1.45632e-06,-1.45355e-07,2.14832e-06,6.25586e-07
4.03,-1.45976e-06,-1.43144e-07,2.16175e-06,6.55778e-07
4.04,-1.46499e-06,-1.9582e-07,2.14441e-06,6.65528e-07
4.05,-1.49298e-06,-2.41066e-07,2.10967e-06,6.51354e-07
4.06,-1.52572e-06,-2.04553e-07,2.03184e-06,6.45048e-07
4.07,-1.51416e-06,-2.88363e-07,1.98229e-06,6.9052e-07
4.08,-1.43457e-06,-2.63714e-07,1.95256e-06,6.91949e-07
4.09,-1.35893e-06,-1.86655e-07,1.90902e-06,7.06857e-07
4.1,-1.3045e-06,-3.76248e-07,1.82801e-06,7.10262e-07
4.11,-1.18589e-06,-4.01825e-07,1.79146e-06,7.14659e-07
4.12,-1.23765e-06,-4.19007e-07,1.85846e-06,7.32569e-07
4.13,-1.29438e-06,-4.67523e-07,1.88102e-06,6.99663e-07
4.14,-1.2116e-06,-3.99436e-07,1.84307e-06,6.88676e-07
4.15,-1.23905e-06,-2.68635e-07,1.79079e-06,7.17733e-07
4.16,-1.22508e-06,-2.69671e-07,1.73939e-06,7.35714e-07
4.17,-1.1507e-06,-1.24138e-07,1.67332e-06,7.99302e-07
4.18,-1.14725e-06,-1.35985e-07,1.6454e-06,8.0746e-07
4.19,-1.08157e-06,-1.59869e-07,1.5855e-06,7.98485e-07
4.2,-1.12978e-06,-7.21873e-08,1.51182e-06,7.5183e-07
4.21,-1.03791e-06,-1.10555e-07,1.50171e-06,7.98998e-07
4.22,-1.16168e-06,-1.25033e-07,1.53785e-06,7.83105e-07
4.23,-1.23171e-06,-1.79224e-07,1.54288e-06,7.46701e-07
4.24,-1.28564e-06,-2.31906e-07,1.58532e-06,7.23979e-07
4.25,-1.11618e-06,-1.83304e-07,1.55117e-06,7.2455e-07
4.26,-1.11255e-06,-9.70867e-08,1.67681e-06,6.81102e-07
4.27,-1.04535e-06,-1.19605e-07,1.62425e-06,6.57459e-07
4.28,-1.0977e-06,-1.48868e-07,1.73263e-06,6.65306e-07
4.29,-1.13999e-06,-2.60011e-07,1.75571e-06,6.12665e-07
4.3,-1.14284e-06,-2.4145e-07,1.79609e-06,6.01425e-07
4.31,-1.17913e-06,-1.53231e-07,1.79355e-06,6.21637e-07
4.32,-1.1579e-06,-2.66155e-07,1.74444e-06,5.83646e-07
4.33,-1.15116e-06,-2.17339e-07,1.75333e-06,5.79411e-07
4.34,-1.13739e-06,-3.14987e-07,1.80294e-06,5.67957e-07
4.35,-1.02791e-06,-4.32554e-07,1.83713e-06,5.86045e-07
4.36,-1.02211e-06,-3.63889e-07,1.77389e-06,5.99633e-07
4.37,-1.03647e-06,-3.17323e-07,1.76013e-06,5.88322e-07
4.38,-1.08079e-06,-4.33316e-07,1.73885e-06,5.96361e-07
4.39,-1.03811e-06,-4.2913e-07,1.67666e-06,5.93906e-07
4.4,-1.0439e-06,-4.99369e-07,1.76387e-06,6.09554e-07
4.41,-1.00708e-06,-4.59913e-07,1.64451e-06,5.95755e-07
4.42,-9.92833e-07,-5.33004e-07,1.58918e-06,6.00119e-07
4.43,-1.0064e-06,-6.09636e-07,1.5425e-06,6.10554e-07
4.44,-1.00515e-06,-5.40639e-07,1.59998e-06,6.51986e-07
4.45,-1.04247e-06,-5.76963e-07,1.61161e-06,6.43151e-07
4.46,-1.13895e-06,-5.96962e-07,1.66695e-06,6.85974e-07
4.47,-1.21162e-06,-6.05234e-07,1.59441e-06,6.75116e-07
4.48,-1.2005e-06,-6.45287e-07,1.77143e-06,6.45139e-07
4.49,-1.21476e-06,-6.85341e-07,1.73053e-06,6.58478e-07
4.5,-1.27003e-06,-7.09445e-07,1.65541e-06,6.44782e-07
4.51,-1.28165e-06,-5.71764e-07,1.63408e-06,6.6481e-07
4.52,-1.30739e-06,-5.70236e-07,1.52846e-06,7.32944e-07
4.53,-1.25933e-06,-5.04415e-07,1.46873e-06,7.47083e-07
4.54,-1.22877e-06,-4.27417e-07,1.52309e-06,7.46093e-07
4.55,-1.31807e-06,-4.71347e-07,1.50575e-06,7.49836e-07
4.56,-1.42005e-06,-5.59846e-07,1.39469e-06,7.18821e-07
4.57,-1.43492e-06,-4.64857e-07,1.41888e-06,7.04132e-07
4.58,-1.49618e-06,-4.67775e-07,1.45397e-06,6.87898e-07
4.59,-1.6247e-06,-4.70189e-07,1.46701e-06,7.00815e-07
4.6,-1.54495e-06,-4.64035e-07,1.38725e-06,6.68753e-07
4.61,-1.44397e-06,-5.33283e-07,1.3737e-06,6.88101e-07
4.62,-1.40298e-06,-4.3877e-07,1.37357e-06,7.31515e-07
4.63,-1.42344e-06,-4.75514e-07,1.51764e-06,7.47846e-07
4.64,-1.37282e-06,-4.17481e-07,1.57898e-06,7.2457e-07
4.65,-1.31319e-06,-3.68607e-07,1.63616e-06,7.4626e-07
4.66,-1.44224e-06,-3.03243e-07,1.74928e-06,7.88594e-07
4.67,-1.46903e-06,-2.59644e-07,1.8004e-06,7.8996e-07
4.68,-1.54551e-06,-2.4736e-07,1.85263e-06,7.95441e-07
4.69,-1.50524e-06,-1.99029e-07,1.85362e-06,7.78891e-07
4.7,-1.51763e-06,-1.48451e-07,1.85508e-06,7.63399e-07
4.71,-1.60522e-06,-5.8863e-08,1.85376e-06,7.84947e-07
4.72,-1.65371e-06,-8.85474e-08,1.85705e-06,8.03729e-07
4.73,-1.64936e-06,-1.37533e-07,1.81254e-06,7.67968e-07
4.74,-1.71036e-06,-8.32469e-08,1.91164e-06,7.85873e-07
4.75,-1.7166e-06,-1.44374e-07,1.99037e-06,8.12553e-07
4.76,-1.81805e-06,-3.04017e-07,1.9651e-06,8.12111e-07
4.77,-1.86117e-06,-3.8148e-07,1.97946e-06,8.02187e-07
4.78,-1.96028e-06,-3.18196e-07,2.07325e-06,7.8803e-07
4.79,-1.96722e-06,-3.06506e-07,2.00783e-06,7.59775e-07
4.8,-1.96816e-06,-3.87255e-07,2.01054e-06,7.76783e-07
4.81,-1.95672e-06,-4.09944e-07,1.87751e-06,8.08808e-07
4.82,-1.89538e-06,-3.82535e-07,1.94692e-06,8.06852e-07
4.83,-1.87315e-06,-3.87164e-07,1.94927e-06,8.01663e-07
4.84,-1.80562e-06,-4.02689e-07,1.92335e-06,7.82126e-07
4.85,-1.77573e-06,-4.76657e-07,1.91318e-06,7.97419e-07
4.86,-1.73617e-06,-5.34138e-07,1.92306e-06,8.25855e-07
4.87,-1.79709e-06,-5.56178e-07,1.97804e-06,8.23541e-07
4.88,-1.79974e-06,-6.04606e-07,2.0385e-06,8.01341e-07
4.89,-1.75531e-06,-6.62472e-07,1.97865e-06,7.6256e-07
4.9,-1.61466e-06,-6.54908e-07,2.03231e-06,7.60681e-07
4.91,-1.59129e-06,-6.74759e-07,1.99905e-06,8.14119e-07
4.92,-1.51296e-06,-6.99996e-07,2.10616e-06,8.22063e-07
4.93,-1.46906e-06,-7.01167e-07,2.18467e-06,8.14519e-07
4.94,-1.49112e-06,-7.50272e-07,2.15467e-06,7.65763e-07
4.95,-1.41082e-06,-6.30202e-07,2.22115e-06,7.92825e-07
4.96,-1.41871e-06,-4.29076e-07,2.2747e-06,7.80275e-07
4.97,-1.46523e-06,-4.08813e-07,2.40384e-06,7.77325e-07
4.98,-1.46902e-06,-3.70723e-07,2.36291e-06,7.93007e-07
4.99,-1.47214e-06,-3.79426e-07,2.47495e-06,8.05408e-07
5,-1.4979e-06,-3.46792e-07,2.56022e-06,8.11659e-07
5.01,-1.47587e-06,-3.27642e-07,2.54018e-06,7.98246e-07
5.02,-1.46736e-06,-3.49331e-07,2.58082e-06,7.71362e-07
5.03,-1.52055e-06,-3.69126e-07,2.56664e-06,7.66572e-07
5.04,-1.45579e-06,-2.79032e-07,2.59505e-06,7.43265e-07
5.05,-1.41122e-06,-2.44341e-07,2.63016e-06,7.27656e-07
5.06,-1.54414e-06,-9.68969e-08,2.58955e-06,7.37259e-07
5.07,-1.53685e-06,-7.95542e-08,2.64324e-06,7.41228e-07
5.08,-1.44238e-06,-1.28475e-07,2.67564e-06,7.21087e-07
5.09,-1.41467e-06,-5.7622e-08,2.83774e-06,7.28417e-07
5.1,-1.33649e-06,9.56271e-08,2.79628e-06,6.87764e-07
5.11,-1.28832e-06,1.56752e-07,2.635e-06,6.99699e-07
5.12,-1.28149e-06,2.96975e-07,2.63355e-06,7.44506e-07
5.13,-1.33149e-06,3.64263e-07,2.64451e-06,7.25039e-07
5.14,-1.24206e-06,3.97307e-07,2.57813e-06,7.13086e-07
5.15,-1.20631e-06,3.48207e-07,2.51036e-06,7.53124e-07
5.16,-1.19048e-06,2.56394e-07,2.5375e-06,7.8518e-07
5.17,-1.22033e-06,2.43321e-07,2.50982e-06,8.11698e-07
5.18,-1.23402e-06,2.85356e-07,2.40882e-06,8.00203e-07
5.19,-1.32289e-06,3.22224e-07,2.35177e-06,7.79855e-07
5.2,-1.3303e-06,2.70006e-07,2.43171e-06,7.86644e-07
5.21,-1.37696e-06,2.04391e-07,2.39377e-06,8.00515e-07
5.22,-1.37362e-06,1.05553e-07,2.51715e-06,8.38669e-07
5.23,-1.3785e-06,7.3038e-08,2.53661e-06,8.66307e-07
5.24,-1.27607e-06,1.18069e-07,2.56368e-06,8.29425e-07
5.25,-1.27482e-06,7.62484e-08,2.58455e-06,8.42792e-07
5.26,-1.31854e-06,5.33278e-08,2.62685e-06,8.74567e-07
5.27,-1.29654e-06,-9.56034e-09,2.61798e-06,8.67907e-07
5.28,-1.33736e-06,3.26719e-08,2.55282e-06,8.21882e-07
5.29,-1.45812e-06,5.24911e-08,2.59542e-06,7.74069e-07
5.3,-1.39247e-06,1.22899e-07,2.5437e-06,7.33269e-07
5.31,-1.41053e-06,1.00056e-07,2.54052e-06,7.39078e-07
5.32,-1.49139e-06,1.96924e-07,2.73721e-06,7.43988e-07
5.33,-1.4204e-06,3.3819e-07,2.63679e-06,7.07263e-07
5.34,-1.42277e-06,2.93971e-07,2.5849e-06,7.33734e-07
5.35,-1.46003e-06,3.72756e-07,2.55909e-06,7.01199e-07
5.36,-1.35577e-06,3.85697e-07,2.61904e-06,6.69498e-07
5.37,-1.38403e-06,4.59619e-07,2.67711e-06,6.78772e-07
5.38,-1.34138e-06,5.11963e-07,2.6849e-06,6.676e-07
5.39,-1.28618e-06,5.41832e-07,2.55659e-06,6.64837e-07
5.4,-1.41105e-06,4.79338e-07,2.6021e-06,6.82807e-07
5.41,-1.32221e-06,3.52243e-07,2.59672e-06,6.8925e-07
5.42,-1.2896e-06,3.32309e-07,2.68744e-06,6.58352e-07
5.43,-1.21326e-06,2.6051e-07,2.8099e-06,7.09676e-07
5.44,-1.17473e-06,2.72922e-07,2.90209e-06,6.84342e-07
5.45,-1.18676e-06,2.75799e-07,2.91661e-06,6.65778e-07
5.46,-1.18797e-06,2.52288e-07,2.82907e-06,6.85192e-07
5.47,-1.24981e-06,1.99455e-07,2.74956e-06,6.91275e-07
5.48,-1.30876e-06,1.41471e-07,2.65538e-06,6.92954e-07
5.49,-1.3896e-06,2.03115e-07,2.66051e-06,6.85999e-07
5.5,-1.48151e-06,2.90745e-07,2.56152e-06,6.90216e-07
5.51,-1.50272e-06,2.04681e-07,2.66348e-06,6.28134e-07
5.52,-1.57212e-06,1.58901e-07,2.71713e-06,6.21347e-07
5.53,-1.54161e-06,1.1612e-07,2.65976e-06,5.86614e-07
5.54,-1.58519e-06,1.2488e-07,2.60411e-06,6.06378e-07
5.55,-1.62683e-06,1.36262e-07,2.56009e-06,5.70399e-07
5.56,-1.54928e-06,1.40107e-07,2.54956e-06,5.81582e-07
5.57,-1.47957e-06,1.58728e-07,2.42463e-06,5.87204e-07
5.58,-1.33639e-06,2.70511e-07,2.42223e-06,6.51486e-07
5.59,-1.34639e-06,1.74559e-07,2.43112e-06,6.65858e-07
5.6,-1.29408e-06,2.69124e-07,2.38808e-06,7.18416e-07
5.61,-1.31965e-06,1.18929e-07,2.32519e-06,7.346e-07
5.62,-1.39979e-06,7.55566e-08,2.37531e-06,7.09732e-07
5.63,-1.29089e-06,1.17571e-07,2.24828e-06,7.16658e-07
5.64,-1.389e-06,2.34867e-07,2.19929e-06,7.24279e-07
5.65,-1.42887e-06,2.55419e-07,2.17153e-06,7.18625e-07
5.66,-1.31856e-06,1.44974e-07,2.19919e-06,7.79936e-07
5.67,-1.25378e-06,7.22963e-08,2.20337e-06,7.72126e-07
5.68,-1.38055e-06,7.69362e-08,2.17067e-06,8.06031e-07
5.69,-1.34589e-06,1.5603e-07,2.12097e-06,7.68418e-07
5.7,-1.3172e-06,4.06182e-08,2.16954e-06,7.60507e-07
5.71,-1.32436e-06,-5.64796e-08,2.16759e-06,7.59682e-07
5.72,-1.35349e-06,7.25483e-08,2.1868e-06,7.6558e-07
5.73,-1.39393e-06,1.65808e-07,2.17014e-06,7.48508e-07
5.74,-1.43923e-06,3.63098e-08,2.1085e-06,7.63066e-07
5.75,-1.58017e-06,2.07616e-08,2.1975e-06,7.36541e-07
5.76,-1.61322e-06,1.72371e-08,2.09373e-06,6.76359e-07
5.77,-1.66668e-06,1.25118e-07,1.98117e-06,6.7934e-07
5.78,-1.76488e-06,6.65618e-08,2.00134e-06,6.86099e-07
5.79,-1.79233e-06,1.07059e-08,2.00861e-06,6.35517e-07
5.8,-1.84126e-06,-1.27116e-07,2.03426e-06,6.05677e-07
5.81,-1.82305e-06,-1.80208e-07,1.99116e-06,5.65296e-07
5.82,-1.81642e-06,-1.81763e-07,2.03231e-06,5.39974e-07
5.83,-1.8734e-06,-6.93797e-08,2.03681e-06,5.31011e-07
5.84,-1.84441e-06,-1.69685e-07,2.17865e-06,5.18596e-07
5.85,-1.84837e-06,-1.12047e-07,2.15488e-06,5.27355e-07
5.86,-1.92027e-06,-7.86228e-08,2.20631e-06,5.33471e-07
5.87,-1.84331e-06,-8.0121e-08,2.21148e-06,5.54786e-07
5.88,-1.72926e-06,-1.68911e-07,2.28847e-06,5.70509e-07
5.89,-1.57161e-06,-3.78828e-07,2.24489e-06,5.87636e-07
5.9,-1.5558e-06,-4.10766e-07,2.11988e-06,5.84415e-07
5.91,-1.5072e-06,-4.5103e-07,2.12759e-06,6.0856e-07
5.92,-1.42728e-06,-4.97887e-07,2.02543e-06,6.02573e-07
5.93,-1.46754e-06,-5.04775e-07,2.08626e-06,5.93213e-07
5.94,-1.46015e-06,-4.96114e-07,2.12232e-06,5.761e-07
5.95,-1.42071e-06,-6.17362e-07,2.09635e-06,5.08033e-07
5.96,-1.35889e-06,-6.77376e-07,2.02825e-06,4.90195e-07
5.97,-1.29601e-06,-7.38981e-07,2.03034e-06,5.06765e-07
5.98,-1.2872e-06,-6.26367e-07,2.10693e-06,4.96398e-07
5.99,-1.32766e-06,-5.49625e-07,2.14983e-06,5.36199e-07
6,-1.29786e-06,-5.48307e-07,2.18545e-06,5.46835e-07
6.01,-1.30214e-06,-4.22058e-07,2.27731e-06,5.27564e-07
6.02,-1.35229e-06,-4.71359e-07,2.27339e-06,5.15275e-07
6.03,-1.38829e-06,-3.73714e-07,2.37176e-06,5.23659e-07
6.04,-1.36147e-06,-3.69229e-07,2.33449e-06,5.41223e-07
6.05,-1.41605e-06,-3.98994e-07,2.23963e-06,5.42023e-07
6.06,-1.38869e-06,-4.42799e-07,2.36168e-06,5.16702e-07
6.07,-1.36718e-06,-5.62428e-07,2.30959e-06,5.35271e-07
6.08,-1.3854e-06,-6.9158e-07,2.32151e-06,5.50119e-07
6.09,-1.33072e-06,-6.89408e-07,2.31574e-06,5.53421e-07
6.1,-1.29602e-06,-7.67193e-07,2.34496e-06,5.36668e-07
6.11,-1.2678e-06,-7.39694e-07,2.30418e-06,5.68794e-07
6.12,-1.24919e-06,-8.49833e-07,2.29352e-06,6.00335e-07
6.13,-1.29587e-06,-7.30768e-07,2.21948e-06,5.57819e-07
6.14,-1.22721e-06,-7.64655e-07,2.22939e-06,5.35096e-07
6.15,-1.08058e-06,-8.59603e-07,2.18703e-06,5.546e-07
6.16,-1.05038e-06,-9.15331e-07,2.12004e-06,5.41799e-07
6.17,-1.01307e-06,-9.97113e-07,2.10813e-06,5.5486e-07
6.18,-9.85807e-07,-1.03622e-06,2.14513e-06,5.80409e-07
6.19,-9.51135e-07,-1.0885e-06,2.24742e-06,5.95154e-07
6.2,-9.27708e-07,-1.14433e-06,2.29187e-06,6.19545e-07
6.21,-9.54119e-07,-1.07253e-06,2.29228e-06,6.17499e-07
6.22,-1.02084e-06,-1.12139e-06,2.21917e-06,6.39926e-07
6.23,-1.11413e-06,-1.15355e-06,2.27214e-06,6.61247e-07
6.24,-1.22078e-06,-1.09627e-06,2.312e-06,6.33724e-07
6.25,-1.20818e-06,-1.03877e-06,2.30671e-06,6.42085e-07
6.26,-1.14145e-06,-1.10665e-06,2.25655e-06,6.55886e-07
6.27,-1.10888e-06,-1.28115e-06,2.28023e-06,6.5451e-07
6.28,-1.05152e-06,-1.27499e-06,2.26448e-06,6.60525e-07
6.29,-1.03191e-06,-1.29306e-06,2.24793e-06,6.53808e-07
6.3,-1.03198e-06,-1.26827e-06,2.27628e-06,6.43423e-07
6.31,-8.61943e-07,-1.26767e-06,2.26021e-06,6.44533e-07
6.32,-9.42423e-07,-1.30427e-06,2.39792e-06,6.90618e-07
6.33,-9.77627e-07,-1.32552e-06,2.35255e-06,6.65422e-07
6.34,-1.02039e-06,-1.23457e-06,2.33727e-06,7.30369e-07
6.35,-9.81927e-07,-1.27996e-06,2.37526e-06,7.08103e-07
6.36,-1.00607e-06,-1.23082e-06,2.40768e-06,7.00781e-07
6.37,-1.02485e-06,-1.31674e-06,2.52158e-06,7.23137e-07
6.38,-1.04815e-06,-1.35615e-06,2.48727e-06,7.05512e-07
6.39,-1.05758e-06,-1.3481e-06,2.49973e-06,7.25116e-07
6.4,-1.0875e-06,-1.33893e-06,2.52753e-06,7.16682e-07
6.41,-1.04459e-06,-1.28129e-06,2.42865e-06,7.22984e-07
6.42,-1.00661e-06,-1.27889e-06,2.3839e-06,7.22918e-07
6.43,-9.04729e-07,-1.24137e-06,2.38452e-06,7.37666e-07
6.44,-8.92066e-07,-1.23624e-06,2.46299e-06,7.46501e-07
6.45,-8.95814e-07,-1.17524e-06,2.39376e-06,7.35676e-07
6.46,-9.54433e-07,-1.19142e-06,2.45136e-06,7.31915e-07
6.47,-1.07421e-06,-1.21809e-06,2.42192e-06,7.47132e-07
6.48,-1.05144e-06,-1.15788e-06,2.3962e-06,7.40772e-07
6.49,-9.70379e-07,-1.14723e-06,2.38213e-06,7.4857e-07
6.5,-1.02654e-06,-1.27641e-06,2.43177e-06,7.37726e-07
6.51,-9.18064e-07,-1.3355e-06,2.52049e-06,7.09794e-07
6.52,-1.01576e-06,-1.24042e-06,2.53751e-06,6.88576e-07
6.53,-1.00013e-06,-1.17663e-06,2.48766e-06,6.74306e-07
6.54,-1.0358e-06,-1.15866e-06,2.47763e-06,6.96361e-07
6.55,-9.53526e-07,-1.14952e-06,2.46948e-06,7.15069e-07
6.56,-9.67265e-07,-1.2472e-06,2.42466e-06,7.27713e-07
6.57,-9.44667e-07,-1.28246e-06,2.33637e-06,7.30125e-07
6.58,-9.92262e-07,-1.18904e-06,2.29752e-06,7.16058e-07
6.59,-9.92254e-07,-1.14652e-06,2.31559e-06,7.43123e-07
6.6,-1.05483e-06,-1.08999e-06,2.32162e-06,7.87624e-07
6.61,-1.13027e-06,-1.0481e-06,2.38615e-06,7.39469e-07
6.62,-1.17044e-06,-1.04007e-06,2.31731e-06,6.7384e-07
6.63,-1.0705e-06,-1.1108e-06,2.31724e-06,6.66684e-07
6.64,-1.01299e-06,-1.14369e-06,2.30715e-06,6.87719e-07
6.65,-1.12503e-06,-1.10012e-06,2.33055e-06,6.73209e-07
6.66,-1.15154e-06,-1.00937e-06,2.41351e-06,6.8898e-07
6.67,-1.18031e-06,-1.07343e-06,2.41506e-06,6.84583e-07
6.68,-1.09189e-06,-9.75e-07,2.40365e-06,6.65912e-07
6.69,-1.07782e-06,-9.59218e-07,2.28807e-06,6.83602e-07
6.7,-1.11956e-06,-9.45916e-07,2.32551e-06,7.01675e-07
6.71,-1.20344e-06,-1.11886e-06,2.36828e-06,7.03708e-07
6.72,-1.18959e-06,-1.13892e-06,2.35278e-06,6.93532e-07
6.73,-1.16896e-06,-1.08892e-06,2.30114e-06,6.66522e-07
6.74,-1.10231e-06,-1.06991e-06,2.25034e-06,6.93843e-07
6.75,-1.0826e-06,-1.12386e-06,2.20488e-06,6.99397e-07
6.76,-1.10345e-06,-1.14468e-06,2.20997e-06,7.27563e-07
6.77,-1.06206e-06,-1.22725e-06,2.15147e-06,7.14427e-07
6.78,-1.17411e-06,-1.31327e-06,2.1574e-06,7.12359e-07
6.79,-1.06695e-06,-1.35789e-06,2.16642e-06,6.91704e-07
6.8,-1.08526e-06,-1.31567e-06,2.18414e-06,6.95342e-07
6.81,-1.11863e-06,-1.27406e-06,2.19841e-06,6.88173e-07
6.82,-1.10494e-06,-1.3222e-06,2.24424e-06,7.1489e-07
6.83,-1.08885e-06,-1.28939e-06,2.15207e-06,7.48555e-07
6.84,-1.19108e-06,-1.35742e-06,2.22121e-06,7.468e-07
6.85,-1.19393e-06,-1.4765e-06,2.27351e-06,7.54478e-07
6.86,-1.20704e-06,-1.47136e-06,2.26722e-06,7.37683e-07
6.87,-1.20027e-06,-1.40735e-06,2.19557e-06,7.25423e-07
6.88,-1.10872e-06,-1.49606e-06,2.13354e-06,6.36648e-07
6.89,-1.02791e-06,-1.53373e-06,2.143e-06,6.23648e-07
6.9,-9.85175e-07,-1.59945e-06,2.11536e-06,6.3622e-07
6.91,-9.15425e-07,-1.50351e-06,2.04503e-06,6.78701e-07
6.92,-9.64046e-07,-1.51081e-06,1.9126e-06,7.11466e-07
6.93,-9.51975e-07,-1.68649e-06,1.92307e-06,7.12295e-07
6.94,-9.65996e-07,-1.73161e-06,1.88833e-06,6.92121e-07
6.95,-8.47225e-07,-1.75424e-06,2.04277e-06,6.78613e-07
6.96,-8.14421e-07,-1.82109e-06,2.06504e-06,6.8405e-07
6.97,-7.32026e-07,-1.86865e-06,2.09124e-06,6.58046e-07
6.98,-6.86139e-07,-1.76265e-06,2.06101e-06,6.66779e-07
6.99,-6.86622e-07,-1.75207e-06,2.15005e-06,6.92523e-07
7,-7.52693e-07,-1.68608e-06,2.17671e-06,7.2715e-07
7.01,-7.92184e-07,-1.69432e-06,2.14441e-06,7.29515e-07
7.02,-8.38312e-07,-1.68736e-06,2.17341e-06,7.33664e-07
7.03,-9.3754e-07,-1.6802e-06,2.16987e-06,7.01521e-07
7.04,-9.40418e-07,-1.77441e-06,2.25723e-06,6.86198e-07
7.05,-9.06608e-07,-1.74339e-06,2.22106e-06,6.7393e-07
7.06,-9.65938e-07,-1.68023e-06,2.2177e-06,6.52381e-07
7.07,-9.35475e-07,-1.68985e-06,2.1515e-06,6.42544e-07
7.08,-9.14439e-07,-1.83074e-06,2.26396e-06,6.50733e-07
7.09,-8.69072e-07,-1.9449e-06,2.31792e-06,6.61018e-07
7.1,-8.35535e-07,-1.9416e-06,2.38541e-06,6.52208e-07
7.11,-8.27345e-07,-1.90302e-06,2.39973e-06,6.64568e-07
7.12,-8.79573e-07,-1.89597e-06,2.48776e-06,6.57848e-07
7.13,-8.30448e-07,-1.78292e-06,2.52481e-06,6.35219e-07
7.14,-8.31105e-07,-1.84699e-06,2.55307e-06,6.31944e-07
7.15,-8.83011e-07,-1.75987e-06,2.62704e-06,6.55117e-07
7.16,-8.83286e-07,-1.79304e-06,2.6429e-06,6.61406e-07
7.17,-8.33663e-07,-1.72218e-06,2.69747e-06,6.88219e-07
7.18,-8.1795e-07,-1.78048e-06,2.70156e-06,6.79985e-07
7.19,-7.26941e-07,-1.8614e-06,2.72167e-06,6.82931e-07
7.2,-7.20097e-07,-1.87188e-06,2.72769e-06,7.25056e-07
7.21,-7.59164e-07,-1.81436e-06,2.71209e-06,7.65349e-07
7.22,-6.83322e-07,-1.78663e-06,2.67633e-06,7.59807e-07
7.23,-7.33661e-07,-1.76264e-06,2.65453e-06,7.52793e-07
7.24,-6.43556e-07,-1.72171e-06,2.77783e-06,7.67606e-07
7.25,-5.39172e-07,-1.79416e-06,2.83781e-06,8.15514e-07
7.26,-6.27169e-07,-1.88981e-06,2.78554e-06,7.83853e-07
7.27,-6.20325e-07,-1.8352e-06,2.84166e-06,7.74665e-07
7.28,-5.83132e-07,-1.7592e-06,2.79928e-06,7.65384e-07
7.29,-6.35612e-07,-1.69515e-06,2.81154e-06,7.53081e-07
7.3,-5.9593e-07,-1.65132e-06,2.78998e-06,7.57202e-07
7.31,-7.39336e-07,-1.60436e-06,2.7854e-06,7.91015e-07
7.32,-7.70464e-07,-1.6157e-06,2.76068e-06,7.69973e-07
7.33,-7.41998e-07,-1.75724e-06,2.76281e-06,8.14643e-07
7.34,-8.48966e-07,-1.66577e-06,2.67604e-06,8.37701e-07
7.35,-9.08074e-07,-1.72126e-06,2.5332e-06,8.13556e-07
7.36,-9.78111e-07,-1.78893e-06,2.48976e-06,7.91285e-07
7.37,-1.10481e-06,-1.72112e-06,2.4402e-06,7.88551e-07
7.38,-1.19779e-06,-1.70894e-06,2.59338e-06,7.73866e-07
7.39,-1.13293e-06,-1.76573e-06,2.60612e-06,7.48419e-07
7.4,-1.21465e-06,-1.78029e-06,2.62994e-06,7.51888e-07
7.41,-1.14912e-06,-1.78967e-06,2.68365e-06,7.13382e-07
