x,y
4.86639e-05,5.85571e-05
5.84624e-05,4.93442e-05
4.72478e-05,5.71444e-05
4.86432e-05,5.85772e-05
5.84836e-05,4.93308e-05
4.72271e-05,5.71646e-05
4.86225e-05,5.85974e-05
5.85047e-05,4.93174e-05
4.72065e-05,5.71847e-05
4.86018e-05,5.86175e-05
5.85258e-05,4.93039e-05
4.71858e-05,5.72049e-05
4.85811e-05,5.86377e-05
5.8547e-05,4.92905e-05
4.71651e-05,5.7225e-05
4.85605e-05,5.86578e-05
5.85681e-05,4.9277e-05
4.71444e-05,5.72451e-05
4.85398e-05,5.86779e-05
5.85892e-05,4.92636e-05
4.71237e-05,5.72653e-05
4.85191e-05,5.86981e-05
5.86104e-05,4.92501e-05
4.71031e-05,5.72854e-05
4.84984e-05,5.87182e-05
5.86315e-05,4.92367e-05
4.70824e-05,5.73056e-05
4.84777e-05,5.87384e-05
5.86526e-05,4.92233e-05
4.70617e-05,5.73257e-05
4.84571e-05,5.87585e-05
5.86738e-05,4.92098e-05
4.7041e-05,5.73458e-05
4.84364e-05,5.87786e-05
5.86949e-05,4.91964e-05
4.70203e-05,5.7366e-05
4.84157e-05,5.87988e-05
5.8716e-05,4.91829e-05
4.69996e-05,5.73861e-05
4.8395e-05,5.88189e-05
5.87372e-05,4.91695e-05
4.6979e-05,5.74063e-05
4.83743e-05,5.88391e-05
5.87583e-05,4.9156e-05
4.69583e-05,5.74264e-05
4.83537e-05,5.88592e-05
5.87795e-05,4.91426e-05
4.69376e-05,5.74465e-05
4.8333e-05,5.88793e-05
5.88006e-05,4.91292e-05
4.69169e-05,5.74667e-05
4.83123e-05,5.88995e-05
5.88217e-05,4.91157e-05
4.68962e-05,5.74868e-05
4.82916e-05,5.89196e-05
5.88429e-05,4.91023e-05
4.68756e-05,5.7507e-05
4.82709e-05,5.89398e-05
5.8864e-05,4.90888e-05
4.68549e-05,5.75271e-05
4.82503e-05,5.89599e-05
5.88851e-05,4.90754e-05
4.68342e-05,5.75472e-05
4.82296e-05,5.89801e-05
5.89063e-05,4.90619e-05
4.68135e-05,5.75674e-05
4.82089e-05,5.90002e-05
5.89274e-05,4.90485e-05
4.67928e-05,5.75875e-05
4.81882e-05,5.90203e-05
5.89485e-05,4.90351e-05
4.67722e-05,5.76077e-05
4.81675e-05,5.90405e-05
5.89697e-05,4.90216e-05
4.67515e-05,5.76278e-05
4.81468e-05,5.90606e-05
5.89908e-05,4.90082e-05
4.67308e-05,5.76479e-05
4.81262e-05,5.90808e-05
5.90119e-05,4.89947e-05
4.67101e-05,5.76681e-05
4.81055e-05,5.91009e-05
5.90331e-05,4.89813e-05
4.66894e-05,5.76882e-05
4.80848e-05,5.9121e-05
5.90542e-05,4.89678e-05
4.66688e-05,5.77084e-05
4.80641e-05,5.91412e-05
5.90754e-05,4.89544e-05
4.66481e-05,5.77285e-05
4.80434e-05,5.91613e-05
5.90965e-05,4.8941e-05
4.66274e-05,5.77486e-05
4.80228e-05,5.91815e-05
5.91176e-05,4.89275e-05
4.66067e-05,5.77688e-05
4.80021e-05,5.92016e-05
5.91388e-05,4.89141e-05
4.6586e-05,5.77889e-05
4.79814e-05,5.92217e-05
5.91599e-05,4.89006e-05
4.65654e-05,5.78091e-05
4.79607e-05,5.92419e-05
5.9181e-05,4.88872e-05
4.65447e-05,5.78292e-05
4.794e-05,5.9262e-05
5.92022e-05,4.88737e-05
4.6524e-05,5.78493e-05
4.79194e-05,5.92822e-05
5.92233e-05,4.88603e-05
4.65033e-05,5.78695e-05
4.78987e-05,5.93023e-05
5.92444e-05,4.88469e-05
4.64826e-05,5.78896e-05
4.7878e-05,5.93224e-05
5.92656e-05,4.88334e-05
4.64619e-05,5.79098e-05
4.78573e-05,5.93426e-05
5.92867e-05,4.882e-05
4.64413e-05,5.79299e-05
4.78366e-05,5.93627e-05
5.93078e-05,4.88065e-05
4.64206e-05,5.795e-05
4.7816e-05,5.93829e-05
5.9329e-05,4.87931e-05
4.63999e-05,5.79702e-05
4.77953e-05,5.9403e-05
5.93501e-05,4.87796e-05
4.63792e-05,5.79903e-05
4.77746e-05,5.94231e-05
5.93712e-05,4.87662e-05
4.63585e-05,5.80105e-05
4.77539e-05,5.94433e-05
5.93924e-05,4.87528e-05
4.63379e-05,5.80306e-05
4.77332e-05,5.94634e-05
5.94135e-05,4.87393e-05
4.63172e-05,5.80508e-05
4.77126e-05,5.94836e-05
5.94347e-05,4.87259e-05
4.62965e-05,5.80709e-05
4.76919e-05,5.95037e-05
5.94558e-05,4.87124e-05
4.62758e-05,5.8091e-05
4.76712e-05,5.95238e-05
5.94769e-05,4.8699e-05
4.62551e-05,5.81112e-05
4.76505e-05,5.9544e-05
5.94981e-05,4.86855e-05
4.62345e-05,5.81313e-05
4.76298e-05,5.95641e-05
5.95192e-05,4.86721e-05
4.62138e-05,5.81515e-05
4.76091e-05,5.95843e-05
5.95403e-05,4.86587e-05
4.61931e-05,5.81716e-05
4.75885e-05,5.96044e-05
5.95615e-05,4.86452e-05
4.61724e-05,5.81917e-05
4.75678e-05,5.96245e-05
5.95826e-05,4.86318e-05
4.61517e-05,5.82119e-05
4.75471e-05,5.96447e-05
5.96037e-05,4.86183e-05
4.61311e-05,5.8232e-05
4.75264e-05,5.96648e-05
5.96249e-05,4.86049e-05
4.61104e-05,5.82522e-05
4.75057e-05,5.9685e-05
5.9646e-05,4.85914e-05
4.60897e-05,5.82723e-05
4.74851e-05,5.97051e-05
5.96671e-05,4.8578e-05
4.6069e-05,5.82924e-05
4.74644e-05,5.97252e-05
5.96883e-05,4.85646e-05
4.60483e-05,5.83126e-05
4.74437e-05,5.97454e-05
5.97094e-05,4.85511e-05
4.60277e-05,5.83327e-05
4.7423e-05,5.97655e-05
5.97305e-05,4.85377e-05
4.6007e-05,5.83529e-05
4.74023e-05,5.97857e-05
5.97517e-05,4.85242e-05
4.59863e-05,5.8373e-05
4.73817e-05,5.98058e-05
5.97728e-05,4.85108e-05
4.59656e-05,5.83931e-05
4.7361e-05,5.98259e-05
5.9794e-05,4.84973e-05
4.59449e-05,5.84133e-05
4.73403e-05,5.98461e-05
5.98151e-05,4.84839e-05
4.59242e-05,5.84334e-05
4.73196e-05,5.98662e-05
5.98362e-05,4.84705e-05
4.59036e-05,5.84536e-05
4.72989e-05,5.98864e-05
5.98574e-05,4.8457e-05
4.58829e-05,5.84737e-05
4.72783e-05,5.99065e-05
5.98785e-05,4.84436e-05
4.58622e-05,5.84938e-05
4.72576e-05,5.99267e-05
5.98996e-05,4.84301e-05
4.58415e-05,5.8514e-05
4.72369e-05,5.99468e-05
5.99208e-05,4.84167e-05
4.58208e-05,5.85341e-05
4.72162e-05,5.99669e-05
5.99419e-05,4.84032e-05
4.58002e-05,5.85543e-05
4.71955e-05,5.99871e-05
5.9963e-05,4.83898e-05
4.57795e-05,5.85744e-05
4.71748e-05,6.00072e-05
5.99842e-05,4.83764e-05
4.57588e-05,5.85945e-05
4.71542e-05,6.00274e-05
6.00053e-05,4.83629e-05
4.57381e-05,5.86147e-05
4.71335e-05,6.00475e-05
6.00264e-05,4.83495e-05
4.57174e-05,5.86348e-05
4.71128e-05,6.00676e-05
6.00476e-05,4.8336e-05
4.56968e-05,5.8655e-05
4.70921e-05,6.00878e-05
6.00687e-05,4.83226e-05
4.56761e-05,5.86751e-05
4.70714e-05,6.01079e-05
6.00899e-05,4.83091e-05
4.56554e-05,5.86952e-05
4.70508e-05,6.01281e-05
6.0111e-05,4.82957e-05
4.56347e-05,5.87154e-05
4.70301e-05,6.01482e-05
6.01321e-05,4.82823e-05
4.5614e-05,5.87355e-05
4.70094e-05,6.01683e-05
6.01533e-05,4.82688e-05
4.55934e-05,5.87557e-05
4.69887e-05,6.01885e-05
6.01744e-05,4.82554e-05
4.55727e-05,5.87758e-05
4.6968e-05,6.02086e-05
6.01955e-05,4.82419e-05
4.5552e-05,5.87959e-05
4.69474e-05,6.02288e-05
6.02167e-05,4.82285e-05
4.55313e-05,5.88161e-05
4.69267e-05,6.02489e-05
6.02378e-05,4.8215e-05
4.55106e-05,5.88362e-05
4.6906e-05,6.0269e-05
6.02589e-05,4.82016e-05
4.54899e-05,5.88564e-05
4.68853e-05,6.02892e-05
6.02801e-05,4.81882e-05
4.54693e-05,5.88765e-05
4.68646e-05,6.03093e-05
6.03012e-05,4.81747e-05
4.54486e-05,5.88966e-05
4.6844e-05,6.03295e-05
6.03223e-05,4.81613e-05
4.54279e-05,5.89168e-05
4.68233e-05,6.03496e-05
6.03435e-05,4.81478e-05
4.54072e-05,5.89369e-05
4.68026e-05,6.03697e-05
6.03646e-05,4.81344e-05
4.53865e-05,5.89571e-05
4.67819e-05,6.03899e-05
6.03857e-05,4.81209e-05
4.53659e-05,5.89772e-05
4.67612e-05,6.041e-05
6.04069e-05,4.81075e-05
4.53452e-05,5.89974e-05
4.67406e-05,6.04302e-05
6.0428e-05,4.80941e-05
4.53245e-05,5.90175e-05
4.67199e-05,6.04503e-05
6.04492e-05,4.80806e-05
4.53038e-05,5.90376e-05
4.66992e-05,6.04704e-05
6.04703e-05,4.80672e-05
4.52831e-05,5.90578e-05
4.66785e-05,6.04906e-05
6.04914e-05,4.80537e-05
4.52625e-05,5.90779e-05
4.66578e-05,6.05107e-05
6.05126e-05,4.80403e-05
4.52418e-05,5.90981e-05
4.66371e-05,6.05309e-05
6.05337e-05,4.80268e-05
4.52211e-05,5.91182e-05
4.66165e-05,6.0551e-05
6.05548e-05,4.80134e-05
4.52004e-05,5.91383e-05
4.65958e-05,6.05711e-05
6.0576e-05,4.8e-05
4.51797e-05,5.91585e-05
4.65751e-05,6.05913e-05
6.05971e-05,4.79865e-05
4.51591e-05,5.91786e-05
4.65544e-05,6.06114e-05
6.06182e-05,4.79731e-05
4.51384e-05,5.91988e-05
4.65337e-05,6.06316e-05
6.06394e-05,4.79596e-05
4.51177e-05,5.92189e-05
4.65131e-05,6.06517e-05
6.06605e-05,4.79462e-05
4.5097e-05,5.9239e-05
4.64924e-05,6.06718e-05
6.06816e-05,4.79327e-05
4.50763e-05,5.92592e-05
4.64717e-05,6.0692e-05
6.07028e-05,4.79193e-05
4.50557e-05,5.92793e-05
4.6451e-05,6.07121e-05
6.07239e-05,4.79059e-05
4.5035e-05,5.92995e-05
4.64303e-05,6.07323e-05
6.0745e-05,4.78924e-05
4.50143e-05,5.93196e-05
4.64097e-05,6.07524e-05
6.07662e-05,4.7879e-05
4.49936e-05,5.93397e-05
4.6389e-05,6.07725e-05
6.07873e-05,4.78655e-05
4.49729e-05,5.93599e-05
4.63683e-05,6.07927e-05
6.08085e-05,4.78521e-05
4.49522e-05,5.938e-05
4.63476e-05,6.08128e-05
6.08296e-05,4.78387e-05
4.49316e-05,5.94002e-05
4.63269e-05,6.0833e-05
6.08507e-05,4.78252e-05
4.49109e-05,5.94203e-05
4.63063e-05,6.08531e-05
6.08719e-05,4.78118e-05
4.48902e-05,5.94404e-05
4.62856e-05,6.08733e-05
6.0893e-05,4.77983e-05
4.48695e-05,5.94606e-05
4.62649e-05,6.08934e-05
6.09141e-05,4.77849e-05
4.48488e-05,5.94807e-05
4.62442e-05,6.09135e-05
6.09353e-05,4.77714e-05
4.48282e-05,5.95009e-05
4.62235e-05,6.09337e-05
6.09564e-05,4.7758e-05
4.48075e-05,5.9521e-05
4.62029e-05,6.09538e-05
6.09775e-05,4.77446e-05
4.47868e-05,5.95411e-05
4.61822e-05,6.0974e-05
6.09987e-05,4.77311e-05
4.47661e-05,5.95613e-05
4.61615e-05,6.09941e-05
6.10198e-05,4.77177e-05
4.47454e-05,5.95814e-05
4.61408e-05,6.10142e-05
6.10409e-05,4.77042e-05
4.47248e-05,5.96016e-05
4.61201e-05,6.10344e-05
6.10621e-05,4.76908e-05
4.47041e-05,5.96217e-05
4.60994e-05,6.10545e-05
6.10832e-05,4.76773e-05
4.46834e-05,5.96418e-05
4.60788e-05,6.10747e-05
6.11044e-05,4.76639e-05
4.46627e-05,5.9662e-05
4.60581e-05,6.10948e-05
6.11255e-05,4.76505e-05
4.4642e-05,5.96821e-05
4.60374e-05,6.11149e-05
6.11466e-05,4.7637e-05
4.46214e-05,5.97023e-05
4.60167e-05,6.11351e-05
6.11678e-05,4.76236e-05
4.46007e-05,5.97224e-05
4.5996e-05,6.11552e-05
6.11889e-05,4.76101e-05
4.458e-05,5.97425e-05
4.59754e-05,6.11754e-05
6.121e-05,4.75967e-05
4.45593e-05,5.97627e-05
4.59547e-05,6.11955e-05
6.12312e-05,4.75832e-05
4.45386e-05,5.97828e-05
4.5934e-05,6.12156e-05
6.12523e-05,4.75698e-05
4.45179e-05,5.9803e-05
4.59133e-05,6.12358e-05
6.12734e-05,4.75564e-05
4.44973e-05,5.98231e-05
4.58926e-05,6.12559e-05
6.12946e-05,4.75429e-05
4.44766e-05,5.98432e-05
4.5872e-05,6.12761e-05
6.13157e-05,4.75295e-05
4.44559e-05,5.98634e-05
4.58513e-05,6.12962e-05
6.13368e-05,4.7516e-05
4.44352e-05,5.98835e-05
4.58306e-05,6.13163e-05
6.1358e-05,4.75026e-05
4.44145e-05,5.99037e-05
4.58099e-05,6.13365e-05
6.13791e-05,4.74891e-05
4.43939e-05,5.99238e-05
4.57892e-05,6.13566e-05
6.14002e-05,4.74757e-05
4.43732e-05,5.9944e-05
4.57686e-05,6.13768e-05
6.14214e-05,4.74623e-05
4.43525e-05,5.99641e-05
4.57479e-05,6.13969e-05
6.14425e-05,4.74488e-05
4.43318e-05,5.99842e-05
4.57272e-05,6.1417e-05
6.14637e-05,4.74354e-05
4.43111e-05,6.00044e-05
4.57065e-05,6.14372e-05
6.14848e-05,4.74219e-05
4.42905e-05,6.00245e-05
4.56858e-05,6.14573e-05
6.15059e-05,4.74085e-05
4.42698e-05,6.00447e-05
4.56651e-05,6.14775e-05
6.15271e-05,4.7395e-05
4.42491e-05,6.00648e-05
4.56445e-05,6.14976e-05
6.15482e-05,4.73816e-05
4.42284e-05,6.00849e-05
4.56238e-05,6.15177e-05
6.15693e-05,4.73682e-05
4.42077e-05,6.01051e-05
4.56031e-05,6.15379e-05
6.15905e-05,4.73547e-05
4.41871e-05,6.01252e-05
4.55824e-05,6.1558e-05
6.16116e-05,4.73413e-05
4.41664e-05,6.01454e-05
4.55617e-05,6.15782e-05
6.16327e-05,4.73278e-05
4.41457e-05,6.01655e-05
4.55411e-05,6.15983e-05
6.16539e-05,4.73144e-05
4.4125e-05,6.01856e-05
4.55204e-05,6.16184e-05
6.1675e-05,4.73009e-05
4.41043e-05,6.02058e-05
4.54997e-05,6.16386e-05
6.16961e-05,4.72875e-05
4.40837e-05,6.02259e-05
4.5479e-05,6.16587e-05
6.17173e-05,4.72741e-05
4.4063e-05,6.02461e-05
4.54583e-05,6.16789e-05
6.17384e-05,4.72606e-05
4.40423e-05,6.02662e-05
4.54377e-05,6.1699e-05
6.17595e-05,4.72472e-05
4.40216e-05,6.02863e-05
4.5417e-05,6.17191e-05
6.17807e-05,4.72337e-05
4.40009e-05,6.03065e-05
4.53963e-05,6.17393e-05
6.18018e-05,4.72203e-05
4.39802e-05,6.03266e-05
4.53756e-05,6.17594e-05
6.1823e-05,4.72068e-05
4.39596e-05,6.03468e-05
4.53549e-05,6.17796e-05
6.18441e-05,4.71934e-05
4.39389e-05,6.03669e-05
4.53343e-05,6.17997e-05
6.18652e-05,4.718e-05
4.39182e-05,6.0387e-05
4.53136e-05,6.18199e-05
6.18864e-05,4.71665e-05
4.38975e-05,6.04072e-05
4.52929e-05,6.184e-05
6.19075e-05,4.71531e-05
4.38768e-05,6.04273e-05
4.52722e-05,6.18601e-05
6.19286e-05,4.71396e-05
4.38562e-05,6.04475e-05
4.52515e-05,6.18803e-05
6.19498e-05,4.71262e-05
4.38355e-05,6.04676e-05
4.52309e-05,6.19004e-05
6.19709e-05,4.71127e-05
4.38148e-05,6.04877e-05
4.52102e-05,6.19206e-05
6.1992e-05,4.70993e-05
4.37941e-05,6.05079e-05
4.51895e-05,6.19407e-05
6.20132e-05,4.70859e-05
4.37734e-05,6.0528e-05
4.51688e-05,6.19608e-05
6.20343e-05,4.70724e-05
4.37528e-05,6.05482e-05
4.51481e-05,6.1981e-05
6.20554e-05,4.7059e-05
4.37321e-05,6.05683e-05
4.51274e-05,6.20011e-05
6.20766e-05,4.70455e-05
4.37114e-05,6.05884e-05
4.51068e-05,6.20213e-05
6.20977e-05,4.70321e-05
4.36907e-05,6.06086e-05
4.50861e-05,6.20414e-05
6.21188e-05,4.70186e-05
4.367e-05,6.06287e-05
4.50654e-05,6.20615e-05
6.214e-05,4.70052e-05
4.36494e-05,6.06489e-05
4.50447e-05,6.20817e-05
6.21611e-05,4.69918e-05
4.36287e-05,6.0669e-05
4.5024e-05,6.21018e-05
6.21823e-05,4.69783e-05
4.3608e-05,6.06891e-05
4.50034e-05,6.2122e-05
6.22034e-05,4.69649e-05
4.35873e-05,6.07093e-05
4.49827e-05,6.21421e-05
6.22245e-05,4.69514e-05
4.35666e-05,6.07294e-05
4.4962e-05,6.21622e-05
6.22457e-05,4.6938e-05
4.3546e-05,6.07496e-05
4.49413e-05,6.21824e-05
6.22668e-05,4.69245e-05
4.35253e-05,6.07697e-05
4.49206e-05,6.22025e-05
6.22879e-05,4.69111e-05
4.35046e-05,6.07898e-05
4.49e-05,6.22227e-05
6.23091e-05,4.68977e-05
4.34839e-05,6.081e-05
4.48793e-05,6.22428e-05
6.23302e-05,4.68842e-05
4.34632e-05,6.08301e-05
4.48586e-05,6.22629e-05
6.23513e-05,4.68708e-05
4.34425e-05,6.08503e-05
4.48379e-05,6.22831e-05
6.23725e-05,4.68573e-05
4.34219e-05,6.08704e-05
4.48172e-05,6.23032e-05
6.23936e-05,4.68439e-05
4.34012e-05,6.08906e-05
4.47966e-05,6.23234e-05
6.24147e-05,4.68304e-05
4.33805e-05,6.09107e-05
4.47759e-05,6.23435e-05
6.24359e-05,4.6817e-05
4.33598e-05,6.09308e-05
4.47552e-05,6.23636e-05
6.2457e-05,4.68036e-05
4.33391e-05,6.0951e-05
4.47345e-05,6.23838e-05
6.24782e-05,4.67901e-05
4.33185e-05,6.09711e-05
4.47138e-05,6.24039e-05
6.24993e-05,4.67767e-05
4.32978e-05,6.09913e-05
4.46931e-05,6.24241e-05
6.25204e-05,4.67632e-05
4.32771e-05,6.10114e-05
4.46725e-05,6.24442e-05
6.25416e-05,4.67498e-05
4.32564e-05,6.10315e-05
4.46518e-05,6.24643e-05
6.25627e-05,4.67363e-05
4.32357e-05,6.10517e-05
4.46311e-05,6.24845e-05
6.25838e-05,4.67229e-05
4.32151e-05,6.10718e-05
4.46104e-05,6.25046e-05
6.2605e-05,4.67095e-05
4.31944e-05,6.1092e-05
4.45897e-05,6.25248e-05
6.26261e-05,4.6696e-05
4.31737e-05,6.11121e-05
4.45691e-05,6.25449e-05
6.26472e-05,4.66826e-05
4.3153e-05,6.11322e-05
4.45484e-05,6.2565e-05
6.26684e-05,4.66691e-05
4.31323e-05,6.11524e-05
4.45277e-05,6.25852e-05
6.26895e-05,4.66557e-05
4.31117e-05,6.11725e-05
4.4507e-05,6.26053e-05
6.27106e-05,4.66422e-05
4.3091e-05,6.11927e-05
4.44863e-05,6.26255e-05
6.27318e-05,4.66288e-05
4.30703e-05,6.12128e-05
4.44657e-05,6.26456e-05
6.27529e-05,4.66154e-05
4.30496e-05,6.12329e-05
4.4445e-05,6.26657e-05
6.2774e-05,4.66019e-05
4.30289e-05,6.12531e-05
4.44243e-05,6.26859e-05
6.27952e-05,4.65885e-05
4.30082e-05,6.12732e-05
4.44036e-05,6.2706e-05
6.28163e-05,4.6575e-05
4.29876e-05,6.12934e-05
4.43829e-05,6.27262e-05
6.28375e-05,4.65616e-05
4.29669e-05,6.13135e-05
4.43623e-05,6.27463e-05
6.28586e-05,4.65481e-05
4.29462e-05,6.13336e-05
4.43416e-05,6.27664e-05
6.28797e-05,4.65347e-05
4.29255e-05,6.13538e-05
4.43209e-05,6.27866e-05
6.29009e-05,4.65213e-05
4.29048e-05,6.13739e-05
4.43002e-05,6.28067e-05
6.2922e-05,4.65078e-05
4.28842e-05,6.13941e-05
4.42795e-05,6.28269e-05
6.29431e-05,4.64944e-05
4.28635e-05,6.14142e-05
4.42589e-05,6.2847e-05
6.29643e-05,4.64809e-05
4.28428e-05,6.14343e-05
4.42382e-05,6.28672e-05
6.29854e-05,4.64675e-05
4.28221e-05,6.14545e-05
4.42175e-05,6.28873e-05
6.30065e-05,4.6454e-05
4.28014e-05,6.14746e-05
4.41968e-05,6.29074e-05
6.30277e-05,4.64406e-05
4.27808e-05,6.14948e-05
4.41761e-05,6.29276e-05
6.30488e-05,4.64272e-05
4.27601e-05,6.15149e-05
4.41554e-05,6.29477e-05
6.30699e-05,4.64137e-05
4.27394e-05,6.1535e-05
4.41348e-05,6.29679e-05
6.30911e-05,4.64003e-05
4.27187e-05,6.15552e-05
4.41141e-05,6.2988e-05
6.31122e-05,4.63868e-05
4.2698e-05,6.15753e-05
4.40934e-05,6.30081e-05
6.31333e-05,4.63734e-05
4.26774e-05,6.15955e-05
4.40727e-05,6.30283e-05
6.31545e-05,4.63599e-05
4.26567e-05,6.16156e-05
4.4052e-05,6.30484e-05
6.31756e-05,4.63465e-05
4.2636e-05,6.16357e-05
4.40314e-05,6.30686e-05
6.31968e-05,4.63331e-05
4.26153e-05,6.16559e-05
4.40107e-05,6.30887e-05
6.32179e-05,4.63196e-05
4.25946e-05,6.1676e-05
4.399e-05,6.31088e-05
6.3239e-05,4.63062e-05
4.2574e-05,6.16962e-05
4.39693e-05,6.3129e-05
6.32602e-05,4.62927e-05
4.25533e-05,6.17163e-05
4.39486e-05,6.31491e-05
6.32813e-05,4.62793e-05
4.25326e-05,6.17364e-05
4.3928e-05,6.31693e-05
6.33024e-05,4.62658e-05
4.25119e-05,6.17566e-05
4.39073e-05,6.31894e-05
6.33236e-05,4.62524e-05
4.24912e-05,6.17767e-05
4.38866e-05,6.32095e-05
6.33447e-05,4.6239e-05
4.24705e-05,6.17969e-05
4.38659e-05,6.32297e-05
6.33658e-05,4.62255e-05
4.24499e-05,6.1817e-05
4.38452e-05,6.32498e-05
6.3387e-05,4.62121e-05
4.24292e-05,6.18372e-05
4.38246e-05,6.327e-05
6.34081e-05,4.61986e-05
4.24085e-05,6.18573e-05
4.38039e-05,6.32901e-05
6.34292e-05,4.61852e-05
4.23878e-05,6.18774e-05
4.37832e-05,6.33102e-05
6.34504e-05,4.61717e-05
4.23671e-05,6.18976e-05
4.37625e-05,6.33304e-05
6.34715e-05,4.61583e-05
4.23465e-05,6.19177e-05
4.37418e-05,6.33505e-05
6.34927e-05,4.61449e-05
4.23258e-05,6.19379e-05
4.37212e-05,6.33707e-05
6.35138e-05,4.61314e-05
4.23051e-05,6.1958e-05
4.37005e-05,6.33908e-05
6.35349e-05,4.6118e-05
4.22844e-05,6.19781e-05
4.36798e-05,6.34109e-05
6.35561e-05,4.61045e-05
4.22637e-05,6.19983e-05
4.36591e-05,6.34311e-05
6.35772e-05,4.60911e-05
4.22431e-05,6.20184e-05
4.36384e-05,6.34512e-05
6.35983e-05,4.60776e-05
4.22224e-05,6.20386e-05
4.36177e-05,6.34714e-05
6.36195e-05,4.60642e-05
4.22017e-05,6.20587e-05
4.35971e-05,6.34915e-05
6.36406e-05,4.60508e-05
4.2181e-05,6.20788e-05
4.35764e-05,6.35116e-05
6.36617e-05,4.60373e-05
4.21603e-05,6.2099e-05
4.35557e-05,6.35318e-05
6.36829e-05,4.60239e-05
4.21397e-05,6.21191e-05
4.3535e-05,6.35519e-05
6.3704e-05,4.60104e-05
4.2119e-05,6.21393e-05
4.35143e-05,6.35721e-05
6.37251e-05,4.5997e-05
4.20983e-05,6.21594e-05
4.34937e-05,6.35922e-05
6.37463e-05,4.59835e-05
4.20776e-05,6.21795e-05
4.3473e-05,6.36123e-05
6.37674e-05,4.59701e-05
4.20569e-05,6.21997e-05
4.34523e-05,6.36325e-05
6.37885e-05,4.59567e-05
4.20362e-05,6.22198e-05
4.34316e-05,6.36526e-05
6.38097e-05,4.59432e-05
4.20156e-05,6.224e-05
4.34109e-05,6.36728e-05
6.38308e-05,4.59298e-05
4.19949e-05,6.22601e-05
4.33903e-05,6.36929e-05
6.3852e-05,4.59163e-05
4.19742e-05,6.22802e-05
4.33696e-05,6.3713e-05
6.38731e-05,4.59029e-05
4.19535e-05,6.23004e-05
4.33489e-05,6.37332e-05
6.38942e-05,4.58894e-05
4.19328e-05,6.23205e-05
4.33282e-05,6.37533e-05
6.39154e-05,4.5876e-05
4.19122e-05,6.23407e-05
4.33075e-05,6.37735e-05
6.39365e-05,4.58626e-05
4.18915e-05,6.23608e-05
4.32869e-05,6.37936e-05
6.39576e-05,4.58491e-05
4.18708e-05,6.23809e-05
4.32662e-05,6.38138e-05
6.39788e-05,4.58357e-05
4.18501e-05,6.24011e-05
4.32455e-05,6.38339e-05
6.39999e-05,4.58222e-05
4.18294e-05,6.24212e-05
4.32248e-05,6.3854e-05
6.4021e-05,4.58088e-05
4.18088e-05,6.24414e-05
4.32041e-05,6.38742e-05
6.40422e-05,4.57953e-05
4.17881e-05,6.24615e-05
4.31834e-05,6.38943e-05
6.40633e-05,4.57819e-05
4.17674e-05,6.24816e-05
4.31628e-05,6.39145e-05
6.40844e-05,4.57685e-05
4.17467e-05,6.25018e-05
4.31421e-05,6.39346e-05
6.41056e-05,4.5755e-05
4.1726e-05,6.25219e-05
4.31214e-05,6.39547e-05
6.41267e-05,4.57416e-05
4.17054e-05,6.25421e-05
4.31007e-05,6.39749e-05
6.41478e-05,4.57281e-05
4.16847e-05,6.25622e-05
4.308e-05,6.3995e-05
6.4169e-05,4.57147e-05
4.1664e-05,6.25823e-05
4.30594e-05,6.40152e-05
6.41901e-05,4.57012e-05
4.16433e-05,6.26025e-05
4.30387e-05,6.40353e-05
6.42113e-05,4.56878e-05
4.16226e-05,6.26226e-05
4.3018e-05,6.40554e-05
6.42324e-05,4.56744e-05
4.1602e-05,6.26428e-05
4.29973e-05,6.40756e-05
6.42535e-05,4.56609e-05
4.15813e-05,6.26629e-05
4.29766e-05,6.40957e-05
6.42747e-05,4.56475e-05
4.15606e-05,6.2683e-05
4.2956e-05,6.41159e-05
6.42958e-05,4.5634e-05
4.15399e-05,6.27032e-05
4.29353e-05,6.4136e-05
6.43169e-05,4.56206e-05
4.15192e-05,6.27233e-05
4.29146e-05,6.41561e-05
6.43381e-05,4.56071e-05
4.14985e-05,6.27435e-05
4.28939e-05,6.41763e-05
6.43592e-05,4.55937e-05
4.14779e-05,6.27636e-05
4.28732e-05,6.41964e-05
6.43803e-05,4.55803e-05
4.14572e-05,6.27838e-05
4.28526e-05,6.42166e-05
6.44015e-05,4.55668e-05
4.14365e-05,6.28039e-05
4.28319e-05,6.42367e-05
6.44226e-05,4.55534e-05
4.14158e-05,6.2824e-05
4.28112e-05,6.42568e-05
6.44437e-05,4.55399e-05
4.13951e-05,6.28442e-05
4.27905e-05,6.4277e-05
6.44649e-05,4.55265e-05
4.13745e-05,6.28643e-05
4.27698e-05,6.42971e-05
6.4486e-05,4.5513e-05
4.13538e-05,6.28845e-05
4.27492e-05,6.43173e-05
6.45072e-05,4.54996e-05
4.13331e-05,6.29046e-05
4.27285e-05,6.43374e-05
6.45283e-05,4.54862e-05
4.13124e-05,6.29247e-05
4.27078e-05,6.43575e-05
6.45494e-05,4.54727e-05
4.12917e-05,6.29449e-05
4.26871e-05,6.43777e-05
6.45706e-05,4.54593e-05
4.12711e-05,6.2965e-05
4.26664e-05,6.43978e-05
6.45917e-05,4.54458e-05
4.12504e-05,6.29852e-05
4.26457e-05,6.4418e-05
6.46128e-05,4.54324e-05
